label,sentence,sample_index
0,a low budget affair tadpole was shot on digital video and the images often look smeary and blurry to the point of distraction,5541
0,claims to sort the bad guys from the good which is its essential problem,5557
0,one ca n t shake the feeling that crossroads is nothing more than an hour and a half long commercial for britney s latest album,5562
0,the most horrific movie experience i ve had since ca n t stop the music,5566
0,a smug and convoluted action comedy that does n t allow an earnest moment to pass without reminding audiences that it s only a movie,5576
0,tries too hard to be funny in a way that s too loud too goofy and too short of an attention span,5580
0,though it pretends to expose the life of male hustlers it s exploitive without being insightful,5593
0,seagal is painfully foolish in trying to hold onto what s left of his passe chopsocky glory,5596
1,directed by kevin bray whose crisp framing edgy camera work and wholesale ineptitude with acting tone and pace very obviously mark him as a video helmer making his feature debut,5604
0,hip hop rarely comes alive as its own fire breathing entity in this picture,5610
0,may offend viewers not amused by the sick sense of humor,5618
0,it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one,5619
0,if you re not fans of the adventues of steve and terri you should avoid this like the dreaded king brown snake,5620
0,humorless self conscious art drivel made without a glimmer of intelligence or invention,5627
0,more tiring than anything,5630
0,it s horribly depressing and not very well done,5632
0,overly long and worshipful bio doc,5637
1,i ll go out on a limb,5638
0,writer director ritchie reduces wertmuller s social mores and politics to tiresome jargon,5641
0,a disaster of a drama saved only by its winged assailants,5647
0,what could have been right at home as a nifty plot line in steven soderbergh s traffic fails to arrive at any satisfying destination,5652
0,the movie is like scorsese s mean streets redone by someone who ignored it in favor of old juvenile delinquent paperbacks with titles like leather warriors and switchblade sexpot,5653
0,this pathetic junk is barely an hour long,5654
0,it s just that it s so not at all good,5657
0,it s supposed to be a romantic comedy it suffers from too much norma rae and not enough pretty woman,5659
0,staggers between flaccid satire and what is supposed to be madcap farce,5661
0,not that any of us should be complaining when a film clocks in around 90 minutes these days but the plotting here leaves a lot to be desired,5662
0,ritchie s film is easier to swallow than wertmuller s polemical allegory but it s self defeatingly decorous,5670
0,it s the kind of under inspired overblown enterprise that gives hollywood sequels a bad name,5672
0,even murphy s expert comic timing and famed charisma ca n t rescue this effort,5674
0,a sleek advert for youthful anomie that never quite equals the sum of its pretensions,5675
0,into how long is this movie,5692
0,epps has neither the charisma nor the natural affability that has made tucker a star,5696
0,richard pryor mined his personal horrors and came up with a treasure chest of material but lawrence gives us mostly fool s gold,5703
0,a laughable or rather unlaughable excuse for a film,5705
0,mctiernan s remake may be lighter on its feet the sober minded original was as graceful as a tap dancing rhino but it is just as boring and as obvious,5713
0,this movie is about the worst thing chan has done in the united states,5715
0,the film desperately sinks further and further into comedy futility,5719
0,adrift bentley and hudson stare and sniffle respectively as ledger attempts in vain to prove that movie star intensity can overcome bad hair design,5725
0,linklater fans or pretentious types who want to appear avant garde will suck up to this project,5727
0,it s mildly sentimental unabashedly consumerist studiously inoffensive and completely disposable,5730
0,the film s taste for shock humor will wear thin on all but those weaned on the comedy of tom green and the farrelly brothers,5736
0,the plan to make enough into an inspiring tale of survival wrapped in the heart pounding suspense of a stylish psychological thriller has flopped as surely as a soufflé gone wrong,5755
0,instead of letting the laughs come as they may lawrence unleashes his trademark misogyny er comedy like a human volcano or an overflowing septic tank take your pick,5756
0,even by the intentionally low standards of frat boy humor sorority boys is a bowser,5763
0,the movie resolutely avoids all the comic possibilities of its situation and becomes one more dumb high school comedy about sex gags and prom dates,5781
0,romanek keeps adding flourishes artsy fantasy sequences that simply feel wrong,5784
0,not good enough to pass for a litmus test of the generation gap and not bad enough to repulse any generation of its fans,5789
0,it s a frightful vanity film that no doubt pays off what debt miramax felt they owed to benigni,5795
0,julie davis is the kathie lee gifford of film directors sadly proving once again ego does n t always go hand in hand with talent,5801
0,an unholy mess driven by the pathetic idea that if you shoot something on crummy looking videotape it must be labelled hip innovative and realistic,5802
0,seemingly disgusted with the lazy material and the finished product s unshapely look director fisher stevens inexplicably dips key moments from the film in waking life water colors,5814
0,disney again ransacks its archives for a quick buck sequel,5818
0,coarse cliched and clunky this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock,5819
0,attal s hang ups surrounding infidelity are so old fashioned and dare i say outdated it s a wonder that he could n t have brought something fresher to the proceedings simply by accident,5824
0,the most surprising thing about this film is that they are actually releasing it into theaters,5826
0,michele is a such a brainless flibbertigibbet that it s hard to take her spiritual quest at all seriously,5827
0,whenever you think you ve seen the end of the movie we cut to a new scene which also appears to be the end,5839
0,you begin to long for the end credits as the desert does for rain,5840
0,lazily and glumly settles into a most traditional reserved kind of filmmaking,5846
0,for every articulate player such as skateboarder tony hawk or bmx rider mat hoffman are about a half dozen young turks angling to see how many times they can work the words radical or suck into a sentence,5851
0,ice cube is n t quite out of ripe screwball ideas but friday after next spreads them pretty thin,5865
0,and diesel is n t the actor to save it,5874
0,but the 2002 film does n t really believe in it and breaks the mood with absurdly inappropriate comedy scenes,5876
0,been there done that a thousand times already and better,5890
0,punch drunk love is so convinced of its own brilliance that if it were a person you d want to smash its face in,5896
1,it never quite makes it to the boiling point but manages to sustain a good simmer for most of its running time,5906
0,you ll find yourself wishing that you and they were in another movie,5908
0,did no one on the set have a sense of humor or did they not have the nerve to speak up,5910
0,what the audience feels is exhaustion from watching a movie that is dark dark green to be exact sour bloody and mean,5918
0,the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow,5924
0,but windtalkers does n t beat that one either,5930
0,johnnie to and wai ka fai are sure to find an enthusiastic audience among american action adventure buffs but the film s interests may be too narrow to attract crossover viewers,5940
0,unspeakable of course barely begins to describe the plot and its complications,5946
0,if the last man were the last movie left on earth there would be a toss up between presiding over the end of cinema as we know it and another night of delightful hand shadows,5949
0,what happens when something goes bump in the night and nobody cares,5966
0,despite some comic sparks welcome to collinwood never catches fire,5967
0,a stale retread of the 53 original,5973
0,for dance completists only,5975
0,it would n t matter so much that this arrogant richard pryor wannabe s routine is offensive puerile and unimaginatively foul mouthed if it was at least funny,5977
0,i liked the original short story but this movie even at an hour and twenty some minutes it s too long and it goes nowhere,5979
0,the title alone should scare any sane person away,5985
0,appropriately cynical social commentary aside 9 never quite ignites,5987
0,maid in manhattan proves that it s easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies,5995
0,forgettable if good hearted movie,6000
0,the film s most improbable feat,6001
0,cruel and inhuman cinematic punishment simultaneously degrades its characters its stars and its audience,6004
0,it s not too much of anything,6006
0,the great pity is that those responsible did n t cut their losses and ours and retitle it the adventures of direct to video nash and send it to its proper home,6007
0,family togetherness takes a back seat to inter family rivalry and workplace ambition whole subplots have no explanation or even plot relevance,6011
0,the entire movie is in need of a scented bath,6016
0,for all of its insights into the dream world of teen life and its electronic expression through cyber culture the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1 2 hour running time,6020
0,enough is not a bad movie just mediocre,6021
0,the performances are so overstated the effect comes off as self parody,6022
0,van wilder has a built in audience but only among those who are drying out from spring break and are still unconcerned about what they ingest,6026
0,the major problem with windtalkers is that the bulk of the movie centers on the wrong character,6029
0,witless and utterly pointless,6036
0,when science fiction takes advantage of the fact that its intended audience has n t yet had much science it does a disservice to the audience and to the genre,6037
0,it s just rather leaden and dull,6041
0,instead of trying to bust some blondes diggs should be probing why a guy with his talent ended up in a movie this bad,6044
0,starts out strongly before quickly losing its focus point and purpose in a mess of mixed messages over blown drama and bruce willis with a scar,6062
0,its screenplay serves as auto critique and its clumsiness as its own most damning censure,6066
0,the jokes are telegraphed so far in advance they must have been lost in the mail,6069
0,and people make fun of me for liking showgirls,6074
0,this is standard crime drama fare instantly forgettable and thoroughly dull,6082
1,allen s best works understand why snobbery is a better satiric target than middle america diversions could ever be,6089
0,the film has the thrown together feel of a summer camp talent show hastily written underrehearsed arbitrarily plotted and filled with crude humor and vulgar innuendo,6100
0,a clash between the artificial structure of the story and the more contemporary naturalistic tone of the film,6101
0,the movie s messages are quite admirable but the story is just too clichéd and too often strains credulity,6102
0,what we have here is n t a disaster exactly but a very handsomely produced let down,6103
0,a shoddy male hip hop fantasy filled with guns expensive cars lots of naked women and rocawear clothing,6105
0,this is a movie filled with unlikable spiteful idiots whether or not their friendship is salvaged makes no difference in the least,6107
0,not only does leblanc make one spectacularly ugly looking broad but he appears miserable throughout as he swaggers through his scenes,6111
0,presents nothing special and until the final act nothing overtly disagreeable,6118
0,was that movie nothing more than a tepid exercise in trotting out a formula that worked five years ago but has since lost its fizz,6120
1,it s absolutely amazing how first time director kevin donovan managed to find something new to add to the canon of chan,6122
0,the film s final hour where nearly all the previous unseen material resides is unconvincing soap opera that tornatore was right to cut,6126
1,while the material is slight the movie is better than you might think,6132
0,it s a long way from orwell s dark intelligent warning cry 1984 to the empty stud knockabout of equilibrium and what once was conviction is now affectation,6138
0,its premise is smart but the execution is pretty weary,6139
1,while there s likely very little crossover appeal to those without much interest in the elizabethans as well as rank frustration from those in the know about rubbo s dumbed down tactics much ado about something is an amicable endeavor,6148
0,pretend like your sat scores are below 120 and you might not notice the flaws,6167
0,a sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama,6172
0,those 24 and unders looking for their own caddyshack to adopt as a generational signpost may have to keep on looking,6173
0,ah nuld s action hero days might be over,6176
0,it s clear why deuces wild which was shot two years ago has been gathering dust on mgm s shelf,6177
0,a dull simple minded and stereotypical tale of drugs death and mind numbing indifference on the inner city streets,6180
0,a handsome but unfulfilling suspense drama more suited to a quiet evening on pbs than a night out at an amc,6185
0,a reworking of die hard and cliffhanger but it s nowhere near as exciting as either,6187
1,spirit is a visual treat and it takes chances that are bold by studio standards but it lacks a strong narrative,6192
1,it s packed with adventure and a worthwhile environmental message so it s great for the kids,6196
0,what ensues are much blood splattering mass drug induced bowel evacuations and none too funny commentary on the cultural distinctions between americans and brits,6200
0,the first mistake i suspect is casting shatner as a legendary professor and kunis as a brilliant college student where s pauly shore as the rocket scientist,6208
0,despite its dry wit and compassion the film suffers from a philosophical emptiness and maddeningly sedate pacing,6213
0,he seems to want both but succeeds in making neither,6216
1,the film boasts at least a few good ideas and features some decent performances but the result is disappointing,6220
1,zoom,6223
0,this is surely one of the most frantic virulent and foul natured christmas season pics ever delivered by a hollywood studio,6228
1,just bring on the battle bots please,6233
0,broder s screenplay is shallow offensive and redundant with pitifully few real laughs,6235
0,in a big corner office in hell satan is throwing up his hands in surrender is firing his r d people and has decided he will just screen the master of disguise 24 7,6237
0,done in mostly by a weak script that ca n t support the epic treatment,6241
0,despite its visual virtuosity naqoyqatsi is banal in its message and the choice of material to convey it,6242
0,no french people were harmed during the making of this movie but they were insulted and the audience was put through torture for an hour and a half,6244
0,one look at a girl in tight pants and big tits and you turn stupid,6246
1,one regards reign of fire with awe,6248
1,seeing as the film lacks momentum and its position remains mostly undeterminable the director s experiment is a successful one,6250
0,can be as tiresome as 9 seconds of jesse helms anti castro rhetoric which are included,6253
0,it just goes to show an intelligent person is n t necessarily an admirable storyteller,6255
0,perhaps even the slc high command found writer director mitch davis s wall of kitsch hard going,6265
1,an encouraging effort from mccrudden,6267
0,adroit but finally a trifle flat mad love does n t galvanize its outrage the way say jane campion might have done but at least it possesses some,6271
0,a slow moving police procedural thriller that takes its title all too literally,6273
0,this one aims for the toilet and scores a direct hit,6276
0,dull a road trip movie that s surprisingly short of both adventure and song,6277
0,i walked away not really know who they were what they looked like,6278
0,the country bears wastes an exceptionally good idea,6281
0,as for children they wo n t enjoy the movie at all,6283
0,the master of disguise is awful,6293
0,do n t say you were n t warned,6295
0,my advice is to skip the film and pick up the soundtrack,6307
0,hart s war seems to want to be a character study but apparently ca n t quite decide which character,6313
0,been there done that liked it much better the first time around when it was called the professional,6317
0,over and over again,6345
0,the film falls short on tension eloquence spiritual challenge things that have made the original new testament stories so compelling for 20 centuries,6349
0,at best this is a film for the under 7 crowd,6352
0,but it would be better to wait for the video,6353
1,never again while nothing special is pleasant diverting and modest definitely a step in the right direction,6355
0,but here s a movie about it anyway,6356
0,the punch lines that miss unfortunately outnumber the hits by three to one,6357
0,fails in making this character understandable in getting under her skin in exploring motivation well before the end the film grows as dull as its characters about whose fate it is hard to care,6362
0,if nothing else rollerball 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j,6376
0,the movie is almost completely lacking in suspense surprise and consistent emotional conviction,6381
0,festers in just such a dungpile that you d swear you were watching monkeys flinging their feces at you,6382
0,nearly all the fundamentals you take for granted in most films are mishandled here,6399
0,earnest yet curiously tepid and choppy recycling in which predictability is the only winner,6400
0,this is very much of a mixed bag with enough negatives to outweigh the positives,6408
0,marinated in clichés and mawkish dialogue,6409
0,not once in the rush to save the day did i become very involved in the proceedings to me it was just a matter of eh,6413
0,the first question to ask about bad company is why anthony hopkins is in it,6415
0,sadly as blood work proves that was a long long time ago,6424
0,a sloppy slapstick throwback to long gone bottom of the bill fare like the ghost and mr chicken,6430
0,ultimately sarah s dedication to finding her husband seems more psychotic than romantic and nothing in the movie makes a convincing case that one woman s broken heart outweighs all the loss we witness,6434
0,feels more like a rejected x files episode than a credible account of a puzzling real life happening,6435
0,men in black ii achieves ultimate insignificance it s the sci fi comedy spectacle as whiffle ball epic,6436
0,like a bad improvisation exercise the superficially written characters ramble on tediously about their lives loves and the art they re struggling to create,6458
0,without any redeeming value whatsoever,6465
0,whether this is art imitating life or life imitating art it s an unhappy situation all around,6479
0,an uneasy mix of run of the mill raunchy humor and seemingly sincere personal reflection,6480
0,time literally stops on a dime in the tries so hard to be cool clockstoppers but that does n t mean it still wo n t feel like the longest 90 minutes of your movie going life,6484
1,the stunt work is top notch the dialogue and drama often food spittingly funny,6491
0,the master of disguise falls under the category of should have been a sketch on saturday night live,6504
0,rather pity anyone who sees this mishmash,6510
0,a banal virulently unpleasant excuse for a romantic comedy,6511
0,even fans of ismail merchant s work i suspect would have a hard time sitting through this one,6517
0,one of the most plain unimaginative romantic comedies i ve ever seen,6521
0,it should be doing a lot of things but does n t,6525
0,rather than real figures elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the naïf s encounter with the world,6532
0,it s all arty and jazzy and people sit and stare and turn away from one another instead of talking and it s all about the silences and if you re into that have at it,6534
0,spectators will indeed sit open mouthed before the screen not screaming but yawning,6543
0,stealing harvard ca n t even do that much,6550
0,each scene immediately succumbs to gravity and plummets to earth,6551
0,you try to guess the order in which the kids in the house will be gored,6553
0,a relentless bombastic and ultimately empty world war ii action flick,6565
0,leaves viewers out in the cold and undermines some phenomenal performances,6568
0,swiftly deteriorates into a terribly obvious melodrama and rough hewn vanity project for lead actress andie macdowell,6569
0,nothing about them is attractive,6572
0,an inept tedious spoof of 70s kung fu pictures it contains almost enough chuckles for a three minute sketch and no more,6575
0,no matter how much he runs around and acts like a doofus accepting a 50 year old in the role is creepy in a michael jackson sort of way,6578
0,in the pile of useless actioners from mtv schmucks who do n t know how to tell a story for more than four minutes,6594
0,a word of advice to the makers of the singles ward celebrity cameos do not automatically equal laughs,6602
0,and neither do cliches no matter how inside they are,6603
0,all three descriptions suit evelyn a besotted and obvious drama that tells us nothing new,6609
0,kaufman s script is never especially clever and often is rather pretentious,6614
0,blade ii is still top heavy with blazing guns cheatfully filmed martial arts disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves,6618
0,feels strangely hollow at its emotional core,6621
0,it s a feel bad ending for a depressing story that throws a bunch of hot button items in the viewer s face and asks to be seen as hip winking social commentary,6633
0,the metaphors are provocative but too often the viewer is left puzzled by the mechanics of the delivery,6639
0,very much a home video and so devoid of artifice and purpose that it appears not to have been edited at all,6640
0,there are many definitions of time waster but this movie must surely be one of them,6652
0,enigma is well made but it s just too dry and too placid,6654
0,american and european cinema has amassed a vast holocaust literature but it is impossible to think of any film more challenging or depressing than the grey zone,6669
1,that works,6678
1,nice piece of work,6680
1,stock up on silver bullets for director neil marshall s intense freight train of a film,6681
1,from blushing to gushing imamura squirts the screen in warm water under a red bridge,6684
0,stupid infantile redundant sloppy over the top and amateurish,6687
0,eisenstein lacks considerable brio for a film about one of cinema s directorial giants,6694
0,if only it were well funnier,6710
0,the script,6711
0,watching it was painful,6717
0,the cinematic equivalent of patronizing a bar favored by pretentious untalented artistes who enjoy moaning about their cruel fate,6718
1,thoroughly enjoyable,6721
1,an exhilarating experience,6724
1,never once predictable,6729
1,fun and nimble,6738
1,it strikes hardest when it reminds you how pertinent its dynamics remain,6741
1,fifty years after the fact the world s political situation seems little different and director phillip noyce brings out the allegory with remarkable skill,6742
1,one of a kind near masterpiece,6743
1,lightweight but appealing,6744
1,a gripping drama,6747
1,visually captivating,6757
1,remember it,6764
1,intelligent and moving,6766
1,a riveting documentary,6770
1,hard to resist,6786
1,a thought provoking picture,6793
1,exciting and well paced,6797
1,a well executed spy thriller,6799
1,formuliac but fun,6804
1,red dragon never cuts corners,6805
1,a joyous occasion,6809
0,one lousy movie,6816
0,a pretentious mess,6837
0,a dreary movie,6844
0,utter mush conceited pap,6846
0,shrewd but pointless,6849
0,irritating soul searching garbage,6856
0,an awful snooze,6865
0,feeble comedy,6866
0,dramatically lackluster,6877
0,a pretentious mess,6879
0,predictably soulless techno tripe,6880
0,a half assed film,6882
0,bland but harmless,6885
0,tends to plod,6888
0,a major waste generic,6889
0,terrible,6897
0,meandering and confusing,6899
0,crummy,6900
0,amazingly lame,6906
0,a poorly executed comedy,6908
1,we ve seen the hippie turned yuppie plot before but there s an enthusiastic charm in fire that makes the formula fresh again,6917
