label,sentence1,sentence2,sample_index
0,Young boy playing with a small dog in a yard.,The small dog is attacking a bird while the young boy runs inside.,7204
1,A man with glasses is affixing tiles to a bare wall.,A man is working,7206
1,A man in a high-visibility vest cleans up trash at an intersection.,The person is helping remove litter.,7207
0,Children jump in bouncy gym.,A girl throws up at a frat party.,7208
0,an older man with long gray hair and a long gray beard bike riding on the shore.,The man is in his twenties.,7209
1,A person in a canoe is rafting in wild waters.,A human rafting.,7210
1,One lady calmly doing some form of relaxation exercise outdoors.,The woman is outside and relaxed.,7211
1,A young boy in a white hat and blue towel is carrying a snorkeling mask while walking on rocks on the shore of a blue lake.,The boy has snorkel gear as he walks on the shore.,7213
1,A little boy in a flannel shirt and light pants is thrown in the air.,A person is not touching the ground.,7217
0,A small boat in the reflection of a large building.,The small boat is in water.,7221
0,Cowboy in blue and red pants getting bucked off a horse.,horse is always polite towards its riders,7222
0,A lady viewing a memorial.,The memorial is in the freezer.,7223
0,young boy giving a thumbs up in a pool why holding into the side of the pool.,The boy lounges in his chair.,7228
0,Three men are working on a roof.,the man are fixing a leak,7232
1,Three little boys on a float in a river.,boys on the water,7233
1,A woman with a casual outfit and flip-flops shops in an Ikea store.,A person with a casual outfit and flip-flops shops in an Ikea store.,7234
0,"A woman with a ponytail in a leather jacket is standing outside of a store that says ""Since 1889.""",There was a rock thrown through the window of a store.,7236
1,Man standing on his head near a black and white pattern in the street.,Man doing a headstand.,7239
0,Candles are lit on a cake while a man holds a baby.,A man's birthday cake is lit as he holds his son.,7244
1,Some women ride in their boats by an area of grass and homes.,Some people are riding boats.,7245
1,A worker wearing a bright vest and black clothes is picking up trash on the ground while people cross the street behind him.,A worker in a high visibility vest is picking up litter and people are crossing a street behind him.,7246
1,A young man carrying a big bag of clothing is standing in an alley and talking on a cellphone.,A person carrying a bag,7247
1,A man stands in an aisle of a store juggling three colorful toys.,A man knows how to juggle.,7248
0,Steam rises from a large outdoor vat as two workers look on.,The workers are waiting on the steam to clear before working.,7250
0,A man in a pink shirt is crossing his legs.,The man is wearing a red shirt.,7251
1,"A man in scrubs, a doctors mask and hat stands near a monitor in a medical facility.",A man in a doctors mask and scrubs is standing near a monitor at a hospital.,7252
0,"A Toddler wearing a dark blue jacket and knit cap is standing on gravel and pointing upward, with stone columns and a wooden display board in the background.",The toddler is standing on a carpet.,7255
1,A young girl sits atop a pony with pink bows as it is led by a woman.,The young girl is riding a pony.,7259
0,The girl is wearing a pink cowgirl hat and pink boots.,The girl is running around wearing just a diaper.,7260
1,"An Asian man wearing thick white gloves, talking on a cellphone, and working on something.",An Asian man is talking on the phone while wearing gloves.,7261
0,Man in white shirt on moving sidewalk with shopping carts.,A man with shopping carts full of old cans to recycle.,7263
0,I see a group of people standing around and a policeman standing around.,The policeman is doing jumping jacks at the top of the Eiffel tower.,7264
0,"The woman carrying a backpack is facing the camera, while the man is turned away.",The woman is alone,7265
0,An elderly man takes his dog for a walk near the water.,The elderly man is running with his dog.,7266
1,A young child plays with a toy car and a displayed track set in a store.,a young child plays with toys in a store,7268
0,A lady in jeans and a jacket walks carrying her backpack over her shoulder.,The lady put her backpack on the floor.,7269
0,A man in a sports jacket with longish brown hair and glasses is getting the attention of several photographers.,The man is selling drawings on the street.,7273
0,A man wearing a black jacket and a woman wearing a black jacket and earrings are standing close to each other.,There is considerable distance separating them.,7277
0,An older person opens a glass and selects a cheese.,The elderly man is in a store.,7278
0,"A singer who is shy about singing, gets stage fright.","The singer is very talented, and no one would ever know she was afraid.",7282
1,A person points out to the lake with mountains in the background- while a boat floats out on the left.,The boat is sitting in the water.,7288
0,"A driver caught by the police, awaiting his ticket.",A cat on a bicycle.,7295
0,Four men are walking down the street in their orange attire.,Four men are walking down the street dressed in black.,7296
0,A man with glasses and a beard holding a baby.,A mature man hold a baby.,7298
1,A group of people are sitting around a table with wine.,the group are sitting and drinking wine,7299
0,Woman runner on track in running clothes.,A woman prepares for her olympic sprint,7300
0,A band is playing at an outdoor music festival.,The band plays on the stage inside the church.,7302
1,A man driving a scooter down a cobblestone road.,The man is on a road,7303
1,A man in gray shirt sitting near a woman.,A man and woman are sitting together.,7306
0,A man is fixing the roof.,Nobody is fixing.,7313
0,A woman in a blue blouse is doing some sort of exercise on the back of a vehicle.,A woman is swimming in the ocean.,7314
0,Downhill skier kicks and a plume of snow.,A man participates in the ski competition,7315
0,People helping a person in black shorts and red top who is hurt.,"Some people were playing sports, and one man was hurt.",7316
1,A man is walking a tightrope a few feet off the ground on a sidewalk as a woman takes a photo.,The man is balancing.,7317
0,A dog with a branch in its mouth.,A dog is bring a stick to its owner.,7318
1,A man is singing in church.,A man is in church.,7319
0,A young girl sits on the sidewalk in front of a row of bikes.,A boy runs past a row of parked cars,7320
1,"A display of flowers and various plants encased in glass, a man in a blue shirt looks on.",A man looks at flowers and plants.,7321
0,Three kayakers have just crossed over a white water rapid and the back ends of their kayaks are about 40% submerged.,The water is very rough and it is dangerous for the kayakers.,7322
0,A mother squatting near her child in a stroller.,A mother is pushing her child is a stroller.,7326
1,Two young women examine the wares at a well-stocked outdoor bakery booth under a yellow umbrella.,Two women stand under a yellow umbrella.,7332
0,A man who is cutting hair.,A barber is giving a man a trim.,7334
1,Three children inspecting a patio table.,The kids are closely examining the picnick table,7335
1,"Two men in red performance one-piece-suits, performing what looks like gymnastics feats in front of an audience, outside.",two men are performing,7338
1,A black and white dog is jumping up to catch a toy as another dog watches.,A dog jumps for his toy.,7339
1,A woman in a red shirt speaking into a microphone.,A woman speaking into a microphone.,7340
0,A man working at a lathe in a woodworking shop.,A man is stranded on a deserted island.,7342
1,A woman is painting on her wall.,A woman is painting her wall.,7343
0,A lovely lady is putting on makeup in the mirror.,The man laughs at the lady.,7352
1,A white dog walking beside a bicycler.,The animal is moving,7353
0,"Two women sitting under a tent, one with shirt red-hair, dark clothes drinking and the other laying down playing the guitar in a green top and jean peddle pushers both barefoot.",Two women are enjoy the time in outdoor,7355
1,A middle-aged man with dark hair who is cooking and wearing a red apron.,A man cooks.,7360
1,A girl has just jumped into the water as evident by the air bubbles around her.,A girl is in the water.,7361
0,A little girl is wearing USA flag cap.,A little girl dressed up,7362
0,A man fixing his bicycle by some trees.,A small girl rides her tricycle.,7363
1,"An older bearded gentleman in glasses is reading a book in front of an open laptop, possibly in a classroom.",An older man is wearing glasses and reading a book next to his laptop.,7365
0,Children are playing in a classroom.,Children sitting silently reading outside.,7370
0,Hikers head along a trail surrounded by trees.,Hikers walking in a national park.,7373
0,A woman in black jacket is sitting on a maroon wooden sidewalk bench.,woman sitting in her study room,7374
1,"Two older women, one on a bicycle talking in front of a sign in a city with an older gentleman looking on.","Two elderly woman are riding a bicycle, with a man watching them.",7377
0,"A baseball player in red leaps into the air to avoid a player in blue, who is shortly behind him as he catches the ball, while other blue team members look on in the background.",The blue football player leaps into the air to catch the ball as the red player tries to tackle him.,7379
1,A man using a cane and carrying a bag walks down a sidewalk.,A man is walking down the sidewalk with a bag.,7385
0,Two men working together to build a roof made out of straw.,They are repairing a damaged roof.,7387
1,A woman is laying on the beach next to her bike.,The bike is parked on the beach.,7391
0,A man stands on a mountaintop.,a boy is swimming,7392
0,Young lady dressed in black shorts and light blue shirt sitting outside at a public table looking at a picture on her camera with her left hand on her face.,A lady is using a cat to take pictures.,7393
0,A short-haired fairly young women is running in some type of race and is a man behind her running in the same race.,the man is actually checking out the womans butt,7395
1,Two women in a roller derby competition.,The women know how to skate.,7396
1,An Asian woman is braiding the hair of another Asian woman who is wearing glasses.,A woman is braiding another woman's hair.,7399
1,Two workmen with a wheelbarrow for mixing cement for building a stone wall.,Two workmen mix cement for a wall.,7400
0,A woman looking at food trying to decide what she wants to buy.,The woman is at a grocery store.,7404
0,A woman draws a floral design on a clay pot.,The woman paints a rose onto the pot.,7405
1,A woman who is bent over with one of her shoes off about to put on a band aid.,A woman holds a band aid.,7406
0,a man with a rolling stones t-shirt on with beige pants sitting in a highchair adjusting a black guitar,The woman sat in the lowchair and strummed the guitar.,7409
1,A small child in a SpongeBob outfit is using a mop on a floor.,A child is mopping.,7410
0,A woman and child are looking at each other.,The blind man ate his soup.,7413
1,"An Asian boy with a white t-shirt that says frog, reading a book.",a boy is in a white shirt,7414
1,Female and a male sitting on a brown flowered couch in a store.,A woman and a man are shopping for couches.,7421
0,A woman in a black shirt has her arm around a woman in a red shirt.,Two women are wearing green clothes,7423
0,"A brunette woman, who is wearing a black shirt, blue jeans, and sandals, is giving a woman a haircut.",The woman is a stylist.,7426
1,A woman wearing an apron is working.,a woman is wearing an apron to cook,7427
0,Profile of bride and groom cutting wedding cake.,Profile of ugly bride and groom cutting wedding cake.,7430
1,The three girls sat on the beach.,Three girls sitting on the beach.,7431
1,"Overweight man with beard in white shirt holding a drink at a bar, dancing.",A man dancing while holding a drink.,7433
1,"Two men are in the jungle, one is smoking and the other is using a machete.",Man bearing machete with another man outside,7434
1,person wearing a flowered robe holding a cup of coffee leaning on trashcan,The trashcan had someone near it.,7441
0,A man pulling a cart on wheels.,The wheeled cart is very heavy.,7443
0,Woman in a green dress with a white top and red-hair singing in a room with a blue roof while band equipment is being prepared.,"A woman sings ""Happy Birthday"" in a room.",7444
1,A dog on a leash walks on the sidewalk while another dog follows.,A dog follows another dog.,7445
1,A man with a baseball cap and black jacket stands in a bathroom while holding a coffee mug.,A man is indoors.,7447
0,"A full modern ensemble concert entertains an audience, with about ten members on stage and the audience shown applauding, and a woman in the audience has a blue-green scarf covering her head.",A musician is alone in the room.,7451
1,"Person holding an orange, over a bowl with rice.",a person is holding some food,7452
1,A woman with pulled up blond-hair and sunglasses on is standing near a black and white tent.,The summery looking lady is outside near a tent.,7454
1,Ice skaters leisurely skate around a public rink.,Skaters are skating in a public rink.,7456
1,A man wearing a helmet is driving a go-cart.,A man drives a go kart.,7458
1,A woman is overlooking a street from a walkway.,A woman is on a walkway,7459
0,Various people crossing the street by a liquor store and Thai House.,Various people are sitting on the street,7461
0,A white dog is running down a rocky beach.,A cat is sitting on the beach.,7462
1,A family of five is watching a performer standing on a stepstool.,The family is nervous.,7463
1,Woman standing in snow behind an individual with skis.,There are people outside.,7468
1,Child in orange jacket and a helmet playing in the snow.,The child is outdoors.,7474
1,Woman in white shirt smiling at her food.,a child was there,7477
1,A bartender wearing a hat is pouring a drink.,a bartender is pouring a drink,7478
0,Three women jump simultaneously by a seaside town.,Three women try to take a very over done snapshot picture.,7483
0,A young girl dressed in nice springtime clothes is strolling on a lawn by a man-made creek and pond.,She is out for a walk.,7484
1,A dark-haired man in a striped shirt records a video of a gray-haired man using a MacBook laptop.,There is a dark-haired man recording a gray-haired man.,7486
1,A young child is sledding down a snowy hill on a red sled.,A child is going down the hill.,7490
1,Young adults relaxing on a sofa and the floor.,Young adults relax on the sofa.,7493
1,A man sitting in a green chair and a girl wearing a pink and purple dress giving a peace sign.,A man is sitting on a green chair with a girl in a dress making a peace sign.,7494
0,A woman in a printed outfit is carrying a tray on her head.,A woman is learning about balance.,7496
0,Two girls sitting outside by a body of water.,"Two girls, one white and one black, are sitting by water.",7498
0,A bundled-up toddler in the snow.,The toddlers is swimming.,7500
1,A young child is playing in a water tank with toys.,a child plays,7502
1,"Five men, wearing orange reflective suits, working on railroads.",Men are working on railroads.,7505
0,A skater slides down a wall beside a long staircase.,The skater will land the jump,7512
1,A woman raises her hand as a bus passes by.,A woman raises her hand,7513
1,Man in visor and polo shirt holding electronic device near a sports field,A man is wearing a visor,7516
0,Three road workers work on dirt ramp next to highway.,Two people race go carts at a track,7517
1,"A girl in the foreground is frowning while, in the background, there are trees, ATVs, and golf carts.",a girl is frowning with golf carts and atvs in front of her.,7521
0,A lady is taking a picture of something.,The picture is beautiful.,7523
1,A bunch of people with little white hats are sitting in a park.,A group of people are outside.,7525
1,A woman and her two dogs are walking down the street.,The gal is exercising with two canines.,7526
0,A black dog jumping from a dock into water.,The little poodle is jumping.,7528
1,People entering a train that is stopped.,A train has stopped and people are walking into it,7531
0,A Lay's potato chip truck at the end of a path and two people walking.,A Chips Ahoy truck is driving down the road.,7533
1,A woman running past a couple of people sitting down for lunch.,"A person is running, other people are sitting.",7537
0,A woman checks her purse while at a outside cafe.,A man checks his back pocket for his wallet,7543
0,Several people are around the steps of a building performing many different activities while wearing white and black clothing.,A man is playing guitar outside the building.,7547
0,A girl with glasses listening to earbuds.,The music was loud.,7548
1,A man in a red shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.,There is one man in this picture.,7549
1,a white bird flies over a lake.,A bird is near water.,7553
1,"woman in helmet showing three small children something in her hands, standing in front of a stone wall.",The woman is near a wall.,7554
1,A group of performers dancing in front of two DJs.,A group of performers dancing in front of two DJs,7555
0,Blond male sitting with a drink in his hand.,Blond man has a mai tai.,7557
0,Man on horse that is rearing up.,A man rides a horse on a track.,7560
0,People walk on a city street near lined parking spaces.,The people just got done parking and are now walking,7561
1,A man in black is performing as the front man of a band during a live performance.,There are people watching the performance.,7564
0,A man is wading in a river and casting out a rope.,A man is throwing a rope so he can get out of the river.,7566
1,A woman is putting a ribbon in a little girl's hair.,A woman and little girl are together.,7573
1,"Two men, one in a black shirt, the other wearing a jacket, piling up wheat.",Two men are piling up wheat.,7576
0,A football player has the number 25.,A football player has the tag number 25.,7579
1,A young girl walks alone while toting her bag.,A young female carries a bag with her as she walks.,7581
1,Father and Son kicking a ball on the lawn.,An adult and child are kicking a ball.,7585
1,"A white kitchen corner displaying a microwave, garbage bin, dishes, stove, and other items. ",There are various kitchen wares in the corner.,7591
1,A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon.,Two men are outdoors.,7592
1,A woman in a long brown coat tries to cell brooms to two men.,A woman in a long coat sells brooms to people.,7594
1,A young man jumps from one balcony to another.,A human jumping,7595
1,Many people are walking outside of a brown building called Heal's,A large group of people are outside the building.,7596
0,A girl is playing on a swing.,A girl is on the playground swing.,7597
0,A person in a hang-glider.,A man is preparing to glide,7598
0,A man sits in a rowboat alone on foggy water.,A man is sitting on a cruise ship.,7599
1,"A woman is standing in the forest, looking into the camera.",Woman in the woods,7601
1,People are emerging from the subway beneath the city.,Some people come out of the subway.,7605
0,An old man lies in an old building.,A young woman is sleeping in her apartment.,7611
0,The giraffe is facing to the left,The giraffe is a steel statue,7615
0,A group of men playing soccer in a stadium full of people.,Men play soccer in a stadium for the World Cup.,7618
1,"Two young me are handling an orange outboard boat, apparently lifting it either into or out of water, with several whitecap waves visible.",Two men are outside with a boat.,7621
0,Some adults and children together under a grass hut.,Some adults and children are members of a tribe.,7622
0,"An Asian woman wearing a Asian dress sitting among a group of cloths, with a woven basket on her lap.",A Japanese woman is making kimonos and putting them in her basket.,7623
1,A man is playing a guitar on a bench in the woods and another man is praying on another bench.,Someone is playing an instrument.,7624
0,A man in a tank top is standing next to a young girl.,There are no men present.,7627
0,The man with the black hat is holding the little girl.,The father drops his little girl.,7628
1,An obese man and two average-sized men sit on a bench with their heads as far back as they will go.,Three men are sitting on a bench.,7630
1,Three females in belly dancing outfits raise their arms at conclusion of an activity.,The women move in unison.,7632
1,A man standing in the mountains looking at ice.,The man stood looking at the ice.,7636
0,The black dog is crouching down in the field behind the ducks.,The ducks are fleeing from the dog,7639
1,A boy holding a rope.,a boy is holding a rope,7640
0,A man in a suit along the railing of a balcony that has a very high view.,The view goes for a long way.,7641
1,A man is sitting down and drawing on a public street.,A man is outdoors.,7644
1,A man is giving a speech.,The speech is being given by a man.,7651
1,Here is a picture of two men walking in and out of a police station.,Pedestrian traffic at the building where police are at.,7652
0,A man is holding a yellow bird cage with a parrot inside.,A man is kneading dough in the kitchen.,7656
1,"Two cyclists competing in road race, one in front of the other.",Two people are racing.,7659
0,Young boys play touch football.,Young boys are in a football field.,7660
1,Woman stretching in a kitchen while mixing ingredients in a bowl.,a woman is in the kitchen,7661
0,A pair of black women on the street where one of them is walking past.,Two women are walking,7663
1,A cowboy riding a bucking bull.,A cowboy is getting jerked around,7664
1,"There are at least a dozen people in a museum, where paintings are hung on the walls, and some people are sitting while others are standing.",A group of people is indoors.,7665
1,A man with a helmet is racing a three wheeled bicycle.,a man is racing,7666
1,"Three people playing rock music, one of them is wearing a hat and a black pants with a black t-shirt and singing and playing the guitar.",A few people are playing rock and roll music.,7668
0,A man carries two bundles on a pole balanced over his shoulder while walking down a staircase in the fog.,A woman is carrying one bundle.,7669
1,A man is on a ladder working on a roof.,A person is on a ladder working on a roof.,7671
1,Five men in blue and black uniforms pose for a picture.,Five men pose for a picture.,7673
0,Women crossing the street in front of a black car.,The women are going to work.,7674
0,Man standing against a building with a metal fence.,A man stands against the prison.,7676
1,A dog has its head inside a red and green gift bag.,The dog's head is inside a bag.,7687
0,A man and a child in a hard hat are sawing at a tree.,Two people have a big saw.,7689
1,A boy in a red shirt sledding down a sand dune.,a boy plays on a sled,7692
1,"A man, standing on a ladder, takes a picture using a cellphone.", A man takes a picture using a cellphone.,7693
0,"Two small girls, one in a blue and violet dress, the other in a red striped outfit are painting with red and yellow on a piece of canvas in the street.",Twin girls are having fun outside.,7696
1,A man looks through a large camera-like device in a field near a camper and some parked vehicles.,A man is looking at wildlife while camping.,7697
0,A traffic director guides pedestrians across an intersection.,The pedestrians are all children.,7698
1,Men and women in Scottish garb play the bagpipes as a runner approaches on the street.,A runner approaches a group of people.,7701
0,"A man with a determined look on his face holds a small wooden hammer while wearing a bib displaying a large red crab, another red crustacean held in his hand while another man sits and holds some food behind him.",The man behind him is holding a spatula.,7702
1,The little girl is opening her big present.,The little girl is opening a present.,7704
0,A man that is wearing a gray military shirt with medals and a light blue cap with gold on it is waving his arm.,A man that is wearing a gray military shirt with medals and a light blue cap with gold on it trying to signal another person.,7706
0,A man wearing a hat with blond dreadlocks holds juggling pins under a blue sky.,An aspiring juggler is learning to juggle pins.,7708
1,A man with long brown hair and a black leather jacket is reading a map.,The man with long hair is reading.,7711
0,"A man, who is wearing the tan coat, is gambling at a casino slot machine.",a man is picking tomatoes in his garden,7713
1,A man is walking uphill on a street with two boxes on his shoulder.,a man is walking,7719
1,A child in colorful goggles plays in a pool.,The child playing in the pool has colorful goggles.,7725
0,"A woman is writing in a composition book, focusing intently, and drinking coffee on her porch.",A woman writing in a book sits at her kitchen table.,7726
1,Three construction workers are helping to operate a vehicle.,It takes three people to operate a vechicle.,7732
0,"A tall, dark-haired man in white sport coat and black slacks is walking along a tiled mosaic crosswalk of various colors and designs beside a woman with short, dark hair who is also wearing a white sport coat but with blue jeans.",A man and women play basketball.,7734
1,"A person wearing a yellow t-shirt, inside a building has on a motorcycle helmet.",A person has the top of their head covered.,7736
1,A man is setting up a camera to take shots of something that ca n't be seen near a ZCHTV wall.,A man is holding a piece of equipment.,7737
1,A man sweeping the sidewalk.,A man is cleaning his sidewalk.,7738
0,"The man is digging to find something important, gems, gold or other sort.","Some men are digging to find something important, gems, gold or other sort.",7739
1,Two white teenage girls are jumping on a trampoline while one does a back flip.,There are three girls on the trampoline.,7740
1,A basketball player goes for a layup.,The basketball player makes a layup.,7742
0,A baseball player sliding to catch a baseball.,The player is a professional.,7746
1,Man in a blue motocross outfit and red helmet riding a dirt bike on a trail.,A man riding a dirt bike down a trail.,7750
1,people dressed as angels cross the street.,People in angel costumes cross the street.,7752
0,A small child with brown hair sitting on the seat of a red motorbike on the side of the street.,The child on the motorcycle is waiting for his father to return.,7754
0,Men in hard hats working with a large gold machine doing roadwork.,The work is downtown,7758
1,The man is setting up a tent on the shore near the ocean.,The man is by the ocean.,7759
1,A skier goes down a slope.,A skier is outside.,7760
0,A elderly man holds a can behind his back as he strolls by a beautiful flower market.,A young man holds a can behind his back.,7762
1,A group of tourists is excited.,Some people are very enthusiastic.,7764
0,A small child is jumping on a bed.,A child and her dog are jumping on the bed.,7765
0,Two girls wrapped in a blanket.,blankets are warm,7768
0,Martial arts students practice outside building.,There is a boxing match in an indoor ring.,7769
1,Homosexuals dancing in showers.,People dancing around.,7770
0,A very hairy dog is running down a hall.,a hairy dog chases a ball down a hall,7771
0,A woman in a restaurant talking.,A woman is ordering food.,7773
1,"A young women wearing a green shirt and hat is sitting down, using a mehndi cone to paint a flower design on the back of one of her hands.",A woman is wearing some clothing attire.,7774
0,A man drinking coffee talks to a man wearing a beige cap on his head.,A man chats with his barista.,7775
1,A man in plaid shorts is jumping over a fountain.,The man jumps.,7777
1,A woman takes time to slow down a busy section of the world.,A woman takes it slow in an active section.,7779
0,"A blue, red, and yellow plane does a loop in the air.",Some pilots are performing dangerous stunts.,7781
0,A boy hanging onto a pole.,a chicken runs,7782
1,A chinese woman is preparing and selling candy.,An Asian woman is selling goods.,7783
1,Child with black glasses and a blue polo shirt.,The child has blue on.,7785
1,A man stands on a sailboat in the water.,A man is sailing on the water.,7786
0,Two boys play in the shallow surf at the beach before sunset.,Two boys sit inside playing computer games.,7787
0,Soccer player kicks ball off tee as coach looks on.,Baseball player prepares for the pitch while coach watches,7788
0,A dog stands in deep snow surrounded by trees.,A dog sleeps on the couch.,7792
0,"There is a surfer in the water, wearing a red and black bodysuit, catching a wave with his hands out for balance.",A man is wading in a lake.,7794
1,Man in blue jacket and jeans is holding a chainsaw in an outdoor space with large concrete furniture pieces and a few plants.,A human is in a school cafeteria.,7796
0,A girl standing in a large crowd of people holding balloons.,It is the girl's birthday.,7799
0,"A woman wearing a bright, flowery dress and a black top is sitting on the ground next to a building.",The woman is standing,7802
0,A man sits in a white room amongst various scientific-looking machinery.,A man is watching tv,7806
0,A man working in a cluttered workshop.,A man is working on a car.,7812
1,A child in a pink coat is standing in the middle of a pile of empty plastic bottles.,A child in a pink coat is surrounded by a pile of empty plastic bottles.,7814
0,White dog running away from the orange colored house.,A black dog is running towards a green house.,7817
1,A bearded man with glasses does a toe-touch.,A man is moving.,7820
0,Small children kick a soccer ball on a soccer field.,small children are playing during recess at school,7821
0,A dog wearing a blue ribbon sits in front of a fireplace that displays more ribbons.,a dog is sitting in front of a fireplace with other dogs that displays ribbons and a christmas tree,7822
0,People are in a restaurant eating.,There are some people eating brunch.,7824
0,A woman taking pictures of the surf and a child in the foreground.,A woman is taking a shower.,7828
1,The blond girl with the blue stripe shirt is swinging.,A person is swinging.,7831
0,"A little girl with blond ponytails is eating a sausage, with several adults in the background.",An old man eating lunch.,7833
1,"A crowd of people look at something out of frame, one man takes a picture.",A man has a camera.,7834
1,Four people watching a man playing a musical instrument.,A man is playing music for some people.,7835
1,A group of people in a bar.,A group of people sit in a bar,7837
1,A dark-haired person swims under green water.,A person swimming.,7838
0,A boy with blond-hair sits behind two jack-o-lanterns.,A boy with blond-hair sits behind two jack-o-lanterns on Halloween.,7839
1,A girl and her fiancee getting lady for some romantic moments after a long day at work.,A couple getting ready.,7842
0,A young man in a brown shirt and cap has a blue and red cooler ready to go.,A young man is heading to the beach with his cooler.,7843
1,"Two bald men, one sitting at a computer and the other behind him, in front of red window curtains.",The men are inside.,7844
0,The crowd watches the rugby match intently while the players huddle on a beautifully manicured green field.,Rugby players huddle while no one watches.,7845
1,A boy in a green shirt running in the sand.,The boy is playing outside.,7846
0,A large fish breaching the water's surface.,An old tire floats by the boat.,7853
1,Woman in orange jacket is sitting crossed legged on a bench while woman in blue is leaning against the glass.,There is a woman sitting on a bench and another woman leaning against some glass.,7860
0,"A woman in a white jacket and pink shorts is sitting down, reading a book with her head resting on her right hand.",The woman is on a patio chair outside.,7861
0,A woman wearing a floral head covering is cutting a thread on a loom.,A woman is cutting blue thread,7862
0,Lady with teal boots and matching handbag walking while talking on cellphone.,The woman is talking to her boyfriend.,7867
1,"A mural with an eye and hands says ""stop the violence, we heart a safe N.Y.""",A mural that wants violence to end in NY.,7874
1,Group of people are down on their hands and knees making something on the ground.,People are creating something.,7877
0,"A young man, wearing a red baseball cap backwards with a pen hanging from it, looks ahead with a candid expression.",A young man sits at a baseball game watching the players,7879
0,Two men are performing what looks like martial arts.,Two men are sparring.,7881
1,A park ranger talking to a tourist.,They are having a conversation.,7882
0,A man wiping the snow off his car with a large brick house in the back.,The man is inside his car smoking snow.,7888
0,A person in a colorful wig is wiping white cream on a woman's face.,a clown puts on a show,7890
1,A group of people are surfing in the ocean.,There is more than one surfer.,7891
1,Woman wearing maroon sweater carrying guitar in the woods,Woman carries a thing outside.,7893
1,A happy Asian family poses for a holiday picture in front of the fireplace.,There is a family taking a photo,7895
1,A man who is doing a skateboard grind with black converse shoes and jeans with a blue shirt.,A man is doing skateboard tricks.,7899
0,A co-ed band is performing on stage.,The band did not perform on stage.,7900
1,It looks like these people are protesting against something.,A group of people outside.,7905
0,A middle-aged man is looking at the middle-aged woman.,A Man is in love with a woman.,7906
1,"A car is on two wheels, people are watching and taking photos.",The care is made of metal,7908
0,A display of different alcoholic and non alcoholic beverages is shown off.,the display is of water,7909
0,A woman in an orange jersey is holding a football and being pursued by a woman in a blue t-shirt on a field.,Some women are playing football against eachother.,7915
1,"A woman in shorts and a green hoodie, at an observation point along a trail, overlooking the mountains below.",The woman in shorts is looking at mountains.,7921
0,A guy sitting against a tree reading a book.,A lady is reading a magazine.,7924
1,"A man with long hair, a mustache, and a beard is holding a guitar and sitting in front of a USA flag.",A man sits in front of a flag.,7927
0,Man standing on a bike downtown.,It is his bike.,7929
0,A white dog runs through an obstacle course.,a cat jumps over some obstacles,7930
1,The skateboarder enjoys night skating at the skate park.,The skateboarder is having fun at the park.,7932
0,A small child is getting ready to take a picture.,The girl is taking a picture of the dog.,7934
1,A woman is standing in a rough hewn structure with a round opening with her head sticking out above the opening.,There is a woman.,7935
1,Boys are playing near water and one of them is jumping.,Boys play and one of them jumps.,7939
1,A large group of computer gamers are arranged in a row while playing games.,A group of people are playing computer games.,7940
0,A woman stands in front of a machine near some corsets.,Nobody has any corsets.,7942
1,A man in a suit is giving a presentation while a lady in a black and white top sits.,Some people are near each other.,7943
1,A man with a bowler hat and a microphone headset fiddling with green linear objects.,A man fiddles with an object.,7949
0,A group of people are having a conversation.,A group of people are all asleep.,7951
1,Two men take a picture of two women posing with a half naked man in a cowboy hat.,men take a picture of two women,7955
1,A brown dog jumping in the air,An animal jumped off the ground.,7959
0,A young woman in a white shirt and black pants holding a top hat entertaining some people sitting at a table,A burlesque dancer is performing a routine for customers at a nightclub.,7962
1,Pedestrians stand in the street outside of a restaurant.,People are standing outside the restaurant.,7963
1,The woman is wearing a purple shirt and runs on the beach.,A woman is outdoors.,7970
1,A young child dressed in yellow dances among a group of people gathered outside.,There is at least one child dancing among a group of people gathered outside.,7981
1,"A man, with rainbow hair, and a woman are yelling out the window of a limo.",The man has rainbow hair,7989
0,"A woman lying on the floor, smiling and reaching out to a young child.",A man lays on the floor.,7992
1,A man stands outside his home by some yellow boxes.,A human standing,7997
1,A man putting up letters on a sign with a long pole in front of a store.,The man is holding a long pole.,7998
1,A woman scanning groceries for a customer inside a store.,Someone here is at their job.,8000
0,A man with a mustache is smoking a cigarette.,The man is almost done smoking,8004
1,A family with no home trying to make some type of shelter from sticks and tree limbs in a wooded area.,The family is homeless.,8007
0,Wedding reception on a nice weather day.,A wedding reception takes place on a rainy day.,8008
0,The little boy bends down to look at an animal.,A boy looking at an animal while at a farm,8009
1,A man is staring intently at some plants.,The plants are being stared at by a person.,8010
0,Tan dog on lead standing on surface covered with white snow.,The dog is asleep,8011
0,A person is walking over a very large sand dune.,a person walking on a sand dune in Iraq,8013
1,"A male construction worker in a hard-hat, hitting a nail into a board.",The worker is hitting the nail,8015
1,A girl lies in the snow taking a photograph near some trees.,A girl outside.,8016
1,Two people skiing in the snow.,There are people skiing.,8019
0,A man sitting in a folding chair looks like he is sleeping.,There is a woman in a folding chair.,8020
0,"A man and women outside, the women is in a boat and the man is holding something in his hand putting it up to the women's mouth while wearing sunglasses.",The two people are in a bank vault.,8021
