label,sentence1,sentence2,sample_index
1,Two men wearing different colored uniforms playing soccer.,Two men are playing soccer.,7600
1,A man and woman both wearing hats and carrying backpacks.,People wearing hats and carrying backpacks.,7609
0,An old man lies in an old building.,A young woman is sleeping in her apartment.,7611
0,A man playing a trumpet along side a woman playing a saxophone stand outside in pink hats.,A man plays a trumpet next to his wife who plays a saxophone to entertain the crowd.,7614
0,A group of men playing soccer in a stadium full of people.,Men play soccer in a stadium for the World Cup.,7618
0,"In a restaurant, a teenager drinks directly out of the metal milkshake serving cup.",The old man is throwing a frisbee.,7631
1,A boy holding a rope.,a boy is holding a rope,7640
0,A man is holding a yellow bird cage with a parrot inside.,A man is kneading dough in the kitchen.,7656
0,A person is walking in the distance of a yellow bridge.,A person is sitting in the bathtub.,7657
1,Woman stretching in a kitchen while mixing ingredients in a bowl.,a woman is in the kitchen,7661
1,A man with a helmet is racing a three wheeled bicycle.,a man is racing,7666
0,A man smiling as he is driving a large truck.,The man is thinking about his wife.,7677
1,A group of people are outside next to a house with a straw roof.,The group of humans are outside.,7679
1,Cheerleaders are on the field cheering.,There are people outdoors.,7680
0,A brown and white dog running out of the woods through snow.,The dogs are brothers,7690
1,A group of people on a dock with a boat on the other side of the dock.,A group of people are by a boat.,7700
0,"A man, who is wearing the tan coat, is gambling at a casino slot machine.",a man is picking tomatoes in his garden,7713
1,A young guy in punk clothing is performing a skateboard trick.,A guy is wearing punk clothing.,7714
1,A man is walking uphill on a street with two boxes on his shoulder.,a man is walking,7719
0,A man in a yellow shirt smiling sitting in a red bike in the backseat.,A man is running a marathon.,7721
1,A young child in tropical shorts is in the water on a beach.,The child in in shorts.,7722
1,A child in colorful goggles plays in a pool.,The child playing in the pool has colorful goggles.,7725
0,The lady is green is holding a binder.,The lady in blue is holding a spoon to eat.,7728
0,A person drives in a red car.,A person is riding in a white car.,7730
1,someone is singing at a party.,Someone is singing,7731
0,A young man in shorts wearing a purple hat and laughing.,A young man in shorts and a hat is at a comedy club.,7753
0,A small child with brown hair sitting on the seat of a red motorbike on the side of the street.,The child on the motorcycle is waiting for his father to return.,7754
0,Two men working together at a construction site.,The men are wearing orange shirts.,7757
0,A small child is jumping on a bed.,A child and her dog are jumping on the bed.,7765
1,Four people playing cards around a table.,There are four people playing cards.,7772
1,"A young women wearing a green shirt and hat is sitting down, using a mehndi cone to paint a flower design on the back of one of her hands.",A woman is wearing some clothing attire.,7774
0,Kids in white collared shirts walking down a brick road.,A group of kids are sleeping inside school.,7776
0,A man in a red dress coat riding a white horse in sand.,A man in a cowboy hat and boots rides a bull in at a rodeo.,7778
0,A dog stands in deep snow surrounded by trees.,A dog sleeps on the couch.,7792
0,An elderly person is sitting on the sidewalk with some food.,An elderly man waits for a parade to start.,7793
1,Women at a counter in a laundry mat looking at through her purse.,There is a woman with a purse.,7804
1,A person is doing a trick on a wakeboard.,Person on a wakeboard,7808
0,An Asian woman is brushing her teeth.,The woman is getting ready to go see the dentist.,7809
1,A man in a gray shirt stands in front of a stand with contains bowls of colorful powders.,A man is standing in front of objects.,7815
1,The blond girl with the blue stripe shirt is swinging.,A person is swinging.,7831
0,"A little girl with blond ponytails is eating a sausage, with several adults in the background.",An old man eating lunch.,7833
1,A dark-haired person swims under green water.,A person swimming.,7838
0,A boy with blond-hair sits behind two jack-o-lanterns.,A boy with blond-hair sits behind two jack-o-lanterns on Halloween.,7839
0,A man in a plaid shirt and jeans stands on a crane working on an awning next to a man in a blue shirt.,the man is at home cooking pasta,7848
0,The man in the black shirt is relaxing at a desk.,The CEO is playing on the internet at his desk.,7856
1,The girl playing baseball is wearing blue and red on a baseball field.,A girl is playing baseball.,7857
1,"Five people, wearing dark blue shirts, give a presentation outdoors.",People are giving a presentation outside.,7858
0,A woman wearing a floral head covering is cutting a thread on a loom.,A woman is cutting blue thread,7862
0,A young man cleaning a statue with a brush.,A young man works for a museum.,7865
1,A man looks through a telescope on a street corner.,A person is outside near a street.,7866
0,"There is one man in the foreground with a hammer, another is in the background, possibly doing the same work as the man in the foreground.",The man is wearing jeans.,7883
0,There is a restaurant and all the tables are empty.,The restaurant contains many hungry patrons.,7889
1,Woman wearing maroon sweater carrying guitar in the woods,Woman carries a thing outside.,7893
1,Man in wearing striped shirt is at a bowling alley in the process of bowling.,Man wearing a striped shirt is bowling.,7901
0,Three people are riding horses in a dirt arena with several spectators in the background.,People are riding skateboards in a park.,7911
1,A man performing a jump on his bicycle.,A man is on a bicycle.,7920
1,Dog on leash burrows into snow in rural area.,A dog is in the snow.,7922
0,"A golfer, wearing a white shirt, hat, and khaki pants, is celebrating a job well done by holding his hands and club in the air.",A golfer is celebrating his Master Cup's win.,7928
1,A boy in the snow riding his bike down the street.,There is snow on the street.,7931
0,A small child is getting ready to take a picture.,The girl is taking a picture of the dog.,7934
1,A woman is standing in a rough hewn structure with a round opening with her head sticking out above the opening.,There is a woman.,7935
1,A large group of computer gamers are arranged in a row while playing games.,A group of people are playing computer games.,7940
0,A woman stands in front of a machine near some corsets.,Nobody has any corsets.,7942
1,A group of men playing basketball on an outdoor court.,Men are playing basketball outside.,7948
0,These two young boys are preparing dinner.,These two sad boys are preparing dinner.,7952
0,A young woman in a white shirt and black pants holding a top hat entertaining some people sitting at a table,A burlesque dancer is performing a routine for customers at a nightclub.,7962
1,Young men playing basketball in a competition.,The men are playing a sport,7965
1,Man and woman digging in the dirt.,There are people outside.,7969
1,The woman is wearing a purple shirt and runs on the beach.,A woman is outdoors.,7970
1,A Scottish bagpipe group is standing in a circle in their attire.,A group of bagpipers in a circle,7973
0,A group of people sitting on the ground share a meal of assorted meats and Pepsi.,A boy poors Coke on his sister,7983
1,"Man in a long-sleeved black shirt, appears to be engaged in dance, in front of a blue sign that entails information about specific locations.",a man is dancing,7986
1,The man with the red and gray shirt and glasses is pointing.,The man has a shirt on.,7993
1,A man is staring intently at some plants.,The plants are being stared at by a person.,8010
0,Tan dog on lead standing on surface covered with white snow.,The dog is asleep,8011
0,A person is walking over a very large sand dune.,a person walking on a sand dune in Iraq,8013
1,A girl lies in the snow taking a photograph near some trees.,A girl outside.,8016
1,Two people skiing in the snow.,There are people skiing.,8019
0,"A man and women outside, the women is in a boat and the man is holding something in his hand putting it up to the women's mouth while wearing sunglasses.",The two people are in a bank vault.,8021
0,Two men in black suits stand on stage next to microphones.,Two men are dancing on the street.,8026
0,A dog with a blue ball.,A black cat with a red ball.,8027
0,Three dogs are running down a snow covered hill.,A group of dogs are eating lunch together.,8031
0,Two women jog down the street.,The women are swimming in the middle of the ocean.,8032
0,A biker in spandex riding on a busy street.,A biker is taking a bath.,8033
0,A group of people in a room talking and sitting in chairs.,A group of friends are at a party.,8036
0,Woman walking down a sidewalk.,A woman is doing yoga in the park.,8044
0,A young couple walks down a street arm in arm.,Couple on the way to dinner walk down a street.,8051
1,Tourist taking pictures.,There are tourists.,8053
0,A tourist watching a native prepare clothes for sale.,a person is singing in the rain,8056
0,"A group of men haul black trash bags across the beach, nearby a pickup truck and a bulldozer.",Two women are swimming in the ocean.,8069
0,"Five Young girls wearing pink skirts, halter tops, and pantyhose in a dance pose inside a room.",Nobody is dancing,8073
0,A man and a woman all dressed in white at the beach near a palm tree kissing and holding each other.,A man and a woman get married in a church.,8079
1,Kids are dressed in costume and playing a game.,Kids in costumes play a game,8081
1,A lady walking along a concrete pathway above the ocean.,There is a lady outside walking above the ocean.,8095
1,Two dogs are playing on the beach together.,Animals are on the beach.,8112
1,Girl in red shirt holding her necklace in a large crowd.,A girl is in a crowd.,8115
0,A group of people in a dome like building.,Cats are having a party.,8118
1,A man is welding something made of metal near many tools.,A person uses their hands on an object made of metal.,8124
0,"A young person wearing a helmet is riding a BMX bike with the numbers 060 through the mud, and there is a Dobos Sport logo banner in the background.",they are competing for the championship,8127
1,A child on an amusement park swing ride.,The child is on a ride.,8136
1,a band playing at a concert.,A band playing at a concert,8137
1,A woman in a blue skirt browsing cosmetics at a store.,A woman looking at cosmetics in a store.,8150
1,Two street workers in yellow jackets next to a yellow truck in front of a gray building where two men under an umbrella are holding a camera on a tripod.,There are street workers.,8161
0,With majestic pride the horse soars over the miniature barn as the rider holds on.,Nobody is riding.,8167
1,Girl in purple exercises with blurry background.,A person exerts themselves.,8168
0,Woman in white top chats while slicing bread.,She is getting ready to make a sandwich.,8172
1,Two girls are sitting on an ATV on the sand in front of a bridge.,There are girls near a bridge.,8175
0,A man wearing a gray jacket is standing outside on a sidewalk and facing another man who has a large camera on a tripod while another man holds a white pad of paper.,A man is filming a grizzly murder.,8186
0,"A man and woman on a beach, jumping.",A woman and man are playing cricket,8187
1,Jockeys ride their horses down the track during a horse race.,Jockeys are riding their horses.,8192
1,People stand outside of a building that has cars parked in front.,People are outside.,8199
0,A basketball player dribbles the ball during a game.,The player is wearing a blue jersey.,8207
1,There are many people wearing helmets riding on bikes.,many people on bikes,8212
1,This man is wearing a Barack Obama T-shirt and carrying a drink.,A man has a drink.,8213
0,A person in a turquoise vest is sitting on a stone bench with a few other people.,People are waiting for the bus.,8217
0,"An Asian woman in a green sari is accompanied by two men as she climbs a long, steep flight of steps.",A woman is teaching the two men how to water ski.,8229
1,"Two boys, one with blue swim trunks and one with red swim trunks are standing on the beach.",Two boys standing on the beach.,8233
1,Several people walking and pushing strollers along a street.,There are people strolling outside.,8235
1,A kneeling dark-haired woman with a nose ring hugs a small child.,A kneeling woman hugs a child,8237
1,A woman wearing a brown dress with a green undershirt is walking carrying two buckets.,A woman in earth tone clothing is holding something.,8242
1,A man in a white jacket playing a guitar.,A man plays a guitar.,8256
1,A pilot at the window of a British Airways plane.,A pilot is at the window.,8263
0,Two men holding skateboards and one man skateboarding.,A group of friends play a board game in the living room.,8265
0,Two men playing guitars are standing on a stage with lots of equipment surrounding them.,Two sad men playing guitars are standing on a stage with lots of equipment surrounding them.,8271
1,Wet dog shaking off water on beach,The dog is on the beach.,8275
1,A young woman in a red sequined costume and feather stands on the sidewalk.,a woman outside,8280
0,A dog running in a field.,A kangaroo is jumping in the outback.,8284
1,A man rides on his bike with one hand and holds a drink with the other.,a man bikes with a drink,8289
1,A row of people sitting on the ground wearing matching heeled boots.,people wearing matching heeled boots,8303
0,Three bicyclists are looking at a bicycle turned upside down with one wheel off.,Three fat bicyclists are looking at a bicycle turned upside down with one wheel off.,8317
1,A snowboarder is doing a flip over a mound of snow.,There is someone doing tricks on their snowboard.,8331
1,Man with hat juggling in front of a captivated audience.,Man with hat is juggling.,8336
0,This family is walking on the beach.,They are relaxing in front of the television.,8346
0,A street musician playing the drums for tips.,The musician is sleeping on the couch.,8354
1,A man in a dark coat and jeans and a blond woman in a tan coat with a scarf wrapped around her neck are holding hands stopping to look at something.,"A pair of people holding hands, one in a dark coat and jeans, the other in a scarf and tan coat, look at a thing.",8356
1,A married man is taking pictures while standing in a crowd of people.,There are people in a crowd.,8361
0,A group of people wearing trench coats perform on stage.,People are sitting on a couch.,8363
0,A man in a black shirt and a cast smokes a cigarette.,A man in a black shirt is drinking water.,8367
1,2 people in long pants and long-sleeved shirts jumping in the snow.,The people are in the snow,8370
1,A group of people stop on a bridge overlooking a river.,People are on a bridge,8371
0,A woman on a gray and white horse is jumping over an obstacle.,A woman is doing laundry in the kitchen.,8372
1,Bikers competing in a race.,There are bikers competing.,8375
1,A man stands on a transportation platform with earphones and a handheld electronic device.,A man has something in his ears.,8394
1,A picture being taken above two little foreign girls.,There is a picture being taken.,8395
1,A man in white shops for oranges and other fruits at an outdoor market.,A person in white is shopping.,8398
0,Man in black helmet drives all terrain drives all terrain vehicle.,Man in red helmet driving all terrain blue vehicle,8399
0,Two white dogs are swimming.,The dogs are playing in the creek.,8403
1,Two children splashing in the ocean.,There are kids in the water.,8407
1,Indian shop vendor working during the day.,An Indian person is working.,8409
1,In the evening or dark light a few people wait on a pier with a boat in the background.,There are some people and a boat.,8426
0,A group of people sit outside a restaurant at a ski lodge.,There is one person alone in his bedroom.,8428
0,A woman standing by a construction area with a pink umbrella.,The woman is waiting for her friend.,8440
0,a kid riding a skateboard.,A woman is eating eggs.,8441
1,Several people are relaxing outside.,There are people outdoors.,8442
1,A biker is riding a bike in the forest.,A biker is riding in the forest.,8444
1,A city street scene adorned with people and rooftops.,There are people in the city.,8446
1,A group of young children wearing blue robes are standing in front of a crowd with their hands interlaced.,Children are holding hands.,8452
0,A man talking to other men while behind a camera on a tripod.,A man sleeping in a field,8453
0,A group of people sitting on the floor of a carpeted room.,A guy is changing the oil in his car.,8456
1,a young boy wearing red floaties about to jump into a pool,There is a boy outdoors,8458
1,"Parade of cheerleaders wearing black, pink and white uniforms.",Some people are wearing uniforms.,8471
1,A man in a red and white checked shirt plays in a park.,A man is playing in the park.,8475
1,A dog with a frisbee in its mouth.,A dog has something in it's mouth.,8481
0,Two women are running at a track meet.,The sisters run at a track meet.,8486
0,A dog with a brown spot around one eye walking in front of a black dog.,Two white dogs are playing in the snow.,8493
0,Boy in yellow shirt getting picture taken surrounded by pigeons,A boy is feeding ducks.,8504
0,A performer entertains the public outside.,the performer is sleeping at home,8509
1,Period re-inactors sit on grass bales and talk while others in more modern attire sit and walk in the background.,People are sitting on grass bales.,8516
1,A dog chews on a stick.,A dog is chewing.,8521
0,Three family members smiling for a picture.,A family is cooking burgers.,8530
1,A big tri-colored and a smaller puppy with light blue eyes are playing together.,There are animals playing together.,8536
1,A woman in blue sweeping the sidewalk.,There is a woman.,8545
0,A person in dark winter clothing holding onto a pole with a snowy background.,a rich person with two dogs holds a pole with snowy background,8548
1,Construction workers in orange and yellow vests working on a city street.,Construction workers are on the city street working.,8550
0,A woman with two hula hoops performs in front of a crowd.,The woman has a blue hula hoop.,8555
1,Children are enjoying a ride at a carnival.,There is children at the carnival.,8556
1,A man in an old building holding what looks like a light on a long pole.,There is an old man holding a light,8559
1,Three men stand beside a blue produce stall outside.,There are men outside.,8563
1,Two ladies are sitting on a back deck with a dog in between each other.,There are people outside.,8568
0,"A man wearing a gray shirt, blue jeans, glasses, and sneakers is teeing of a golf ball with a golf clove.",A man drinking a beer in a restaurant.,8571
1,A woman in a light blue skirt stands in front of a moving train.,woman stands near train,8595
0,A man in a black suit with a black briefcase holds a sign and hands out fliers.,the man is sleeping,8599
0,A construction worker in an orange vest drilling in the ground.,The worker is wearing a black vest.,8600
0,People walk on the grass between some trees.,People walking inside a shopping center.,8605
1,A worker wearing reflective orange vest and hot using a leaf blower on the corner.,A worker using a leaf blower,8607
1,A man in a red shirt is standing in a crowded room.,A man is in a room.,8617
1,This is a young boy looking to be jumping on the trampoline in a very beautiful neighborhood.,There is a young boy jumping.,8618
1,A woman in a black dress with a bun in her hair reaches up on the clothesline in her bathroom for an article of clothing.,A woman is in her bathroom.,8619
1,A small girl wearing pink dances on the sidewalk.,There is a child outside in this picture,8620
1,A girl riding a scooter near the beach.,There is a person outdoors.,8624
1,A man in suspenders is dancing on a stage while a band plays behind him.,A man dances on a stage.,8627
1,A man riding a bike wearing a green shirt with a drink in his hand.,a man riding his bike with a drink,8629
1,Two men are standing in a group appear to look at something.,There are two people standing in a group.,8631
1,A man selling or delivering newspapers stands in front of a Spanish-language information sign.,A man with newspapers in front of a sign,8632
0,A man is leaning against the railing on the third floor of a terminal.,Two girls are dancing.,8638
1,"A man is standing in front of a party, with several children and party decorations (including balloons) also in the shot.",A man is standing around some kids and balloons.,8644
1,a young boy sits by the beach.,A person is at the beach.,8649
0,A lady holding a purse window shopping on a busy city street.,A lady is out shopping for a birthday present for her mother.,8656
1,A young man is looking down from atop a mountain.,A person is outdoors.,8668
0,A man is midair above the water on a water board as the water splashes up underneath him.,A man is sitting in bed.,8673
1,A group of hikers are resting on the ground in front of some mountains.,Hikers are near the mountains.,8674
0,A group of women all dressed the same are carrying the same looking item.,Seven women are wearing blue dresses and carrying yellow purses.,8676
1,Two small canoes are out in the middle of the water.,Canoes in the water.,8678
0,"Male in a striped short-sleeve shirt, jeans, and brown shoes falling asleep while sitting down.",The man is waiting for his daughter to come get him.,8683
1,A young girl in red is jumping over a bent over child for a children' game.,A girl jumps over a child.,8686
1,Repairing the front of a old building.,The front of something old,8687
1,A dog rolls on his back in the grass.,A dog is rolling,8691
0,A woman is painting a street rail.,A woman is painting an old man in a blouse.,8695
0,Three children wearing winter coats look through a telescope.,Kids throwing snowballs in a laboratory.,8698
0,A girl stands on a tree lined road during sunset.,"A girl stands on a road as the sun is setting, she watches her father drive away.",8704
0,A policeman wearing a yellow reflective jacket riding a motorcycle waving to the camera.,A motorcycle policeman waves to the camera as he escorts the movie star to her hotel.,8705
1,Three working men smile in front of a truck while holding construction equipment.,There are three men working.,8710
1,A man is working underneath a blue older model car.,A person works on a car.,8712
1,A person with red pants with cover over her head sitting in front of multiple computers.,A person is sitting in front of computers.,8732
0,"A young boy scout sits in a camping chair in front of a green tent, indoors.","A young boy playing ""boy scouts"" sits in a camping chair in front of a green tent while in his bedroom.",8734
0,A person wearing a helmet and wet pants is sitting on little rocks and carrying books wtih RNLI printed on them.,A person is having an existentialist crisis and as result has set on a pile of rocks that her dog recently peed on.,8737
0,The man wearing orange is dropping tools from the upper scaffold to the man in the red vest on the lower scaffold.,Two men are eating lunch.,8739
0,A man and woman in swim clothes jump from a sleek white boat into clear blue waters just off the coast.,A couple of newlyweds jump into the Carribean on their honeymoon.,8740
0,A wedding that is being held in a beautiful wooden church.,The wooden church is closed for maintenance.,8746
0,A little girl is on her tip toes standing on a stool at the sink brushing her teeth.,The girl is getting ready for bed.,8747
1,A man with glasses in a jacket holding a small girl also in a jacket.,Two people are wearing jackets.,8748
0,A customer in a black jacket is looking at fine cheeses.,A man in a black jacket is looking at fine cheeses that he plans to steal from the shop.,8753
1,A group of people wearing purple who are dancing in a parade.,People are dancing,8756
1,A woman wearing glasses and a yellow shirt is holding her hand out.,A woman in glasses holding out her hand.,8765
0,A kid is in a stroller with his mouth open.,A kid in a stroller asks his mom for a snack,8770
0,Three greyhounds racing on a track,A race is going and people are betting on which three greyhounds will win the pot,8779
1,Man covered in multicolored sponges.,A man is covered.,8780
1,Man taking pictures of something.,A man is taking pictures.,8800
1,A policeman stands in a crosswalk in a city.,The person is outside.,8815
1,Several off-road vehicles are driving down a gravel road.,Vehicles driving down a road.,8819
1,A man on stilts entertains a child in a city plaza.,A man on stilts in a city.,8823
0,A woman sitting on one of several blocks of cement.,A women is running on a treadmill.,8828
1,A young woman in a blue uniform takes digital photographs while three older woman look on.,A young woman has a blue uniform.,8832
0,Two men taking pictures with their cameras outdoors.,Two men use their phones to call their wives.,8839
0,A group of young people is gathered around and drinking.,A group of young people is at a bar partying,8844
0,An old man sorts through doll parts.,The old man is wearing a black shirt.,8848
0,Asian man is praying on his knees.,The man prays to the flying spaghetti monster.,8857
1,Four people sit on the steps of the entrance to a building.,People sit outside a building.,8867
0,A young man attempts a tricky maneuver on his skateboard along a graffiti-covered wall in a park.,A young male is swimming at his hotel swimming pool.,8869
0,A black man in a white tank top approaches a couple in the street who are eating green and blue snow cones.,A man sits on a stoop as a single man walks by eating a hot dog.,8873
1,A war reenactment with onlookers observing.,There is a war reenactment.,8887
0,A construction worker with an orange hat on a pulley.,A construction worker on a pulley and wearing an orange hat is the boss.,8890
1,Men wearing hard hats and safety vests are working.,The men are working.,8896
1,"a man wearing casual clothes, with his feet up on the desk relaxing.",A man with his feet on the desk is relaxing in casual clothes.,8898
0,A shirtless man texting on a unique bench.,A man has his hands in his pockets and is texting his friends.,8907
1,A man sits at a sewing machine and makes an intricately-patterned garment.,A man is using a sewing machine.,8912
0,A policeman walks away from a gate with a large brown and black dog.,A fireman is saving a cat.,8913
0,A cat sits upon a business sign.,A fat cat sits upon a business sign.,8918
0,A group of people with colorful clothing walking down the street playing homemade instruments.,the people are clowns,8923
1,"A group of people, some sitting and some standing, seem to be enjoying a sort of party, as there are streamers and balloons around them.",A group of people are enjoying a party,8930
0,Two girls laughing within a crowd.,A man is sitting alone weeping.,8931
1,A older man in a Hawaiian shirt carrying a large bundle on his shoulders.,A person carries a large bundle.,8939
1,Person on beach with an umbrella.,person on beach,8941
1,People turn from the water as their day on the beach grows cloudy.,"As the day on the beach grows cloudy, people turn from the water.",8942
0,A group of people standing on a sidewalk and the street.,A group of people waiting for burgers,8943
1,A dog trotting down the beach with a toy in its mouth.,A dog is trotting.,8948
0,A little boy playing in rocks and sand down by the water.,The child plays with the cactus and sand in the Sahara.,8951
0,Man in a blue shirt and black vest riding in a rodeo.,Man in a blue shirt a and black vest riding in his last rodeo,8960
1,"Two men fishing, one casting a line into the water, the other is preparing his line.",Two men are fishing.,8965
1,A girl holds her breath underwater in a pool.,A girl is in a pool.,8979
1,A woman wearing a red top is standing beside a table with dishes of various foods on it.,A woman is standing near a bunch of food.,8983
1,Tribesman with a handmade basket full of grass.,The tribesman are carrying something.,8996
0,Young boys are running around a field during a soccer game.,Young boys are playing basketball.,8997
1,"People on a Beach, cleaning up what Mother Nature brought in, from the Ocean.",people on the beach,8999
1,Police officers are standing outdoors with a building in the background with Chinese writing on the walls.,Police are standing outside a building.,9002
1,A man wearing swim trunks and a woman wearing a bikini are holding hands while jumping off of a boat into the water.,There is a man and woman outside.,9005
1,Guy with tissue in ear taking pictures.,A guy is taking pictures.,9008
0,Two children fight in a square while people look on.,Two kids are writting an essay.,9010
0,A woman participating in a triathlon.,A dog sleeps in the grass.,9011
1,A boy is checking a system on the computer.,A boy is using a computer.,9012
0,Hospital staff checking on a patient.,A nurse checks on a patient after a car accident.,9013
1,"A girl in a ethereal, blue costume holding a decorated hula hoop gazes intently into the camera.",a girl in a costume,9014
0,Little boy wearing a multicolored scarf and hat has a sad look on his face as he is looking down.,The boy is laughing with his friends in the cafeteria.,9018
0,A construction worker standing on the roof of a house wearing an orange vest with a yellow hard hat.,Puppies are laying by the fire.,9024
1,Someone wearing rubber gloves washing dishes.,Someone wearing gloves washing dishes.,9025
0,Three young men stand against a wall talking while one young boy looks forward holding a poster.,The men are colleagues.,9029
1,A woman swimmer in a pool gets splashed by her teammate swimming past.,Swimmers are swimming.,9030
0,A man in a black and white pinstriped apron and a butchers coat is standing behind the counter of a deli.,A man is at a convenience store buying a soda,9054
1,A man petting a dog.,A man pets an animal.,9056
1,An older woman dressed in the garments of an African tribe has her right hand in a cracked brown pot and holds her left hand over another brown pot.,An African woman holds a pot.,9058
0,A man sitting in a boat fixing his fishing nets by hand.,A man drinking beer on the beach.,9063
0,A woman with green knee pads is skating inside a cement hole.,the goat eats roaches,9067
1,A group of men is drinking at a table.,A group of men are drinking.,9070
0,A girl is outside painting a picture of a lady on the side of the wall using chalk,The girl is barrel racing.,9086
0,An airline flight crew member stands by the steps to an airliner.,The passenger sips coffee at a cafe,9092
1,A dog jumping a pole.,A dog is jumping.,9094
0,A street vendor selling red roses.,The seller is wearing jeans.,9098
1,Children laugh and smile.,Kids smile and laugh.,9107
0,A crowd stands in the background watching someone sliding down a ramp on a board.,A crowd eating pizza,9112
1,"Several members of a wedding party, including the bride, are walking past a lamp and some park benches.",A part of a wedding party walk with the bride outside near some stuff.,9118
1,A man is jumping over a pole like a hurdle.,A man is jumping over a pole,9124
0,Three women in brightly colored shirts washing a window and putting their face on the glass.,Women in shirts washing a window for their friends birthday!,9137
1,"Skateboarding on stairs, with open air trick.",A person is skateboarding.,9150
1,A young blond woman rests next to some luggage.,A woman is near her luggage.,9151
0,An older man in glasses is preparing meat.,An older man in glasses is walking three dogs.,9155
1,A woman in a purple dress is inspecting a large piece of fabric.,A woman is looking at a piece of material.,9161
1,The band Edward Sharp and the Magnetic Zeros are on stage performing.,A band is performing.,9162
1,A group of young women are sitting down outside.,There are young women outside.,9179
0,a black dog runs through the black mud.,A dog is sitting on a couch.,9182
1,A small child in a blue sweater taking a drink,A child takes a drink.,9184
1,People are standing and sitting around a table and eating.,People are eating.,9185
0,Two dogs are running around a dog track wearing muzzles.,"Two dogs are running around a track, chasing after a bunny rabbit.",9186
1,A man is playing a red guitar and singing.,A man is playing an instrument.,9190
0,Two women wearing scarfs on their heads are jogging on a beach bath.,Two sad women wearing scarfs on their heads are jogging on a beach bath.,9195
1,The man is tying a yellow ribbon on his wrist.,A man is tying ribbon.,9196
1,A little boy in a samurai costume holds a toy sword as he stands in front of a stroller.,a boy is wearing a costume,9197
1,a toddler playing with a toy car next to a dog.,A child is playing.,9210
1,A woman in a white tank top and jean shorts is walking on the beach.,A woman is outside.,9211
0,A man and a child wearing cowboy hats are looking at horses running around a pen.,Two boys herding sheep.,9217
1,A man in a black suit with a black briefcase holds a sign and hands out fliers.,A man in a suit hands out fliers.,9230
1,Three blond girls wearing black shirts and pants play brass instruments behind a music stand.,The girls are playing music.,9236
1,A man walks by a building covered with graffiti.,A man walks by a building.,9241
1,A woman in a white shirt holds a book while speaking to a group.,A woman is speaking to a group,9245
1,"Two adults hold a sign which says ""Teaching Children for peace"".",Two people are holding a sign.,9246
0,A young man in a green t-shirt strums his guitar while sitting cross-legged on the floor.,A young man studies for a math test.,9259
1,Students that look to be asian are sitting down on steps at a college campus and seem to be watching something in the distance.,There are students sitting outside at campus.,9263
1,A group of people sitting outside having a conversation.,The group of people sit outside.,9266
1,A woman doing yoga on the beach on the ocean.,The woman did yoga on the beach.,9268
1,A man is using a tool on these long pieces of wood.,A man is using a tool.,9275
1,Two guitarists dressed in white perform.,Two people in white have guitars.,9287
1,A boy is about to jump into the water.,A person near water.,9303
1,"A crane, with the letters ""LIEBHERR"" on it, seems to be demolishing a dark gray building with graffiti on it.",The crane is is demolishing a building.,9304
0,Police officers watch as bystanders enjoy a parade.,The bystanders are enjoying a marathon.,9310
0,A small child bangs a metal pan with a red and tan wooden hammer.,The child is wearing a blue shirt and brown pants.,9313
0,People are sitting in front of a building.,girl in her room alone,9315
1,A man with gloves works in a lab.,A person with gloves,9317
0,"A woman with blue hair, red gloves, striped socks and a black and white dress is holding still.",The woman is dressed as a Dr. Seuss character for a party.,9318
1,A man in a jack wearing a red baseball hat with NYC written in black on it is looking at something off picture while holding up a sign with the word CYCLE in red on it and the rest cut out of the picture.,A man is holding a sign.,9319
1,"Red Stone sidewalk lined by buildings and parked cars, with a person sitting on a bench.",Person sitting on a bench outside of a building.,9329
0,A man in a red jacket walking past a construction site.,A man sits down and has lunch with some construction workers.,9330
1,A woman with glasses is looking at a gray laptop with two other people at a table in a yellow room.,A person with glasses.,9333
0,Doctors are performing surgery.,The surgeons performed emergency surgery on the President.,9338
1,A woman is elevated on a trashcan taking photographs.,A woman taking photographs.,9339
1,A woman drinking at the beach.,a woman is at the beach,9346
1,Person wearing a hooded jacket sitting on snow in front of a yellow tent.,A person is outdoors.,9353
0,A woman in shorts is sitting on a row of black chairs.,The woman is at a funeral.,9358
0,Picture of a man standing by wires with his left arm up.,The man is standing by a statue of Godzilla.,9365
0,A blond child is laying on a branch of a tree in a green field.,a kid standing in line at pizza hut,9368
1,Girl in a pink shirt holding a box with a face drawn on it.,A girl is holding something.,9377
1,A man in a yellow jumpsuit is standing on a podium accepting a trophy next to a man in a red and with jumpsuit.,The man in the yellow jumpsuit is standing.,9380
0,"There is a man wearing construction gear, standing next to a bulldozer that is picking up rubble and debris.",The man is tearing down a bridge.,9385
1,"A group of men wearing number tags are running outside in the city, possibly competing in some sort of race or marathon.",Some people are wearing tags.,9386
1,A little boy all bundled up in a blue and red snowsuit sitting on pile of snow next to a shovel.,A child is outdoors.,9400
0,A picture of different kinds of donuts on display with a man wearing a bandanna and a red shirt working in the background.,The man is wearing a yellow shirt.,9403
1,A couple is sitting in a restaurant holding hands.,A couple is holding hands.,9404
0,Woman in Jacket with hood up walks alone down crowded street.,The woman is in her bed dreaming about Tom Hanks.,9406
0,a man singing while a woman plays guitar.,The two are in a platinum selling band.,9416
