label,sentence,sample_index
0,pretend it s a werewolf itself by avoiding eye contact and walking slowly away,5188
0,some fine acting but ultimately a movie with no reason for being,5190
0,it s difficult to feel anything much while watching this movie beyond mild disturbance or detached pleasure at the acting,5191
0,as predictable as the outcome of a globetrotters generals game juwanna mann is even more ludicrous than you d expect from the guy in a dress genre and a personal low for everyone involved,5197
0,it s a thin notion repetitively stretched out to feature length awash in self consciously flashy camera effects droning house music and flat flat dialogue,5203
0,an incredibly heavy handed manipulative dud that feels all too familiar,5205
1,trapped presents a frightening and compelling what if,5207
0,madonna has made herself over so often now there s apparently nothing left to work with sort of like michael jackson s nose,5208
0,never having seen the first two films in the series i ca n t compare friday after next to them but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days,5209
0,a depraved incoherent instantly disposable piece of hackery,5211
0,scooby doo does n t know if it wants to be a retro refitting exercise in campy recall for older fans or a silly nickelodeon esque kiddie flick,5215
0,highly uneven and inconsistent margarita happy hour kinda resembles the el cheapo margaritas served within,5217
0,how inept is serving sara,5222
0,lazy miserable and smug,5225
0,this is one of the biggest disappointments of the year,5226
0,this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself ah yes here we have a bad bad bad movie,5232
0,there s too much forced drama in this wildly uneven movie about a young man s battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present,5233
1,it s at once laughable and compulsively watchable in its committed dumbness,5234
0,a cross between blow and boyz n the hood this movie strives to be more but does n t quite get there,5236
1,good performances keep it from being a total rehash,5237
0,not even felinni would know what to make of this italian freakshow,5240
0,there s a persistent theatrical sentiment and a woozy quality to the manner of the storytelling which undercuts the devastatingly telling impact of utter loss personified in the film s simple title,5248
0,a preposterous prurient whodunit,5249
0,boasting some of the most poorly staged and lit action in memory impostor is as close as you can get to an imitation movie,5251
0,unlikable uninteresting unfunny and completely utterly inept,5254
0,an imponderably stilted and self consciously arty movie,5256
0,too clumsy in key moments to make a big splash,5258
0,it all unfolds predictably and the adventures that happen along the way seem repetitive and designed to fill time providing no real sense of suspense,5262
0,why would anyone cast the magnificent jackie chan in a movie full of stunt doubles and special effects,5264
1,according to the script grant and bullock s characters are made for each other,5268
0,the problem with the mayhem in formula 51 is not that it s offensive but that it s boring,5276
0,told in scattered fashion the movie only intermittently lives up to the stories and faces and music of the men who are its subject,5279
1,the irony is that this film s cast is uniformly superb their performances could have should have been allowed to stand on their own,5280
0,the picture emerges as a surprisingly anemic disappointment,5287
0,the kid s just too bratty for sympathy and as the film grows to its finale his little changes ring hollow,5290
0,just consider what new best friend does not have beginning with the minor omission of a screenplay,5293
0,carrying this wafer thin movie on his nimble shoulders chan wades through putrid writing direction and timing with a smile that says if i stay positive maybe i can channel one of my greatest pictures drunken master,5296
0,so putrid it is not worth the price of the match that should be used to burn every print of the film,5297
0,in the end the movie bogs down in insignificance saying nothing about kennedy s assassination and revealing nothing about the pathology it pretends to investigate,5298
0,starts out ballsy and stylish but fails to keep it up and settles into clichés,5299
0,one of those films where the characters inhabit that special annex of hell where adults behave like kids children behave like adults and everyone screams at the top of their lungs no matter what the situation,5301
0,five screenwriters are credited with the cliché laden screenplay it seems as if each watered down the version of the one before,5305
0,so we got ten little indians meets friday the 13th by way of clean and sober filmed on the set of carpenter s the thing and loaded with actors you re most likely to find on the next inevitable incarnation of the love boat,5308
0,it s the humanizing stuff that will probably sink the film for anyone who does n t think about percentages all day long,5311
0,the premise of abandon holds promise but its delivery is a complete mess,5315
0,the lousy john q all but spits out denzel washington s fine performance in the title role,5319
0,the whole thing feels like a ruse a tactic to cover up the fact that the picture is constructed around a core of flimsy or worse yet nonexistent ideas,5320
0,opera on film is never satisfactory,5323
0,its initial excitement settles into a warmed over pastiche,5334
0,a big meal of cliches that the talented cast generally chokes on,5335
0,the story has little wit and no surprises,5336
0,the movie s plot is almost entirely witless and inane carrying every gag two or three times beyond its limit to sustain a laugh,5342
0,a little less extreme than in the past with longer exposition sequences between them and with fewer gags to break the tedium,5348
0,the biggest problem with satin rouge is lilia herself,5350
0,woody allen used to ridicule movies like hollywood ending,5353
0,a loud ugly irritating movie without any of its satirical salvos hitting a discernible target,5358
1,bravado kathy,5361
0,unfunny and lacking any sense of commitment to or affection for its characters the reginald hudlin comedy relies on toilet humor ethnic slurs,5364
0,what s missing in murder by numbers is any real psychological grounding for the teens deviant behaviour,5373
0,a movie that harps on media constructed issues like whether compromise is the death of self this orgasm wo n t be an exceedingly memorable one for most people,5376
0,the film is weighed down by supporting characters who are either too goodly wise and knowing or downright comically evil,5383
0,when it comes to the battle of hollywood vs woo it looks like woo s a p o w,5387
1,the mushy finale turns john q into a movie of the week tearjerker,5390
0,the movie turns out to be assayas homage to the gallic tradition of quality in all its fusty squareness,5392
0,its message has merit and in the hands of a brutally honest individual like prophet jack might have made a point or two regarding life,5393
0,it s quite an achievement to set and shoot a movie at the cannes film festival and yet fail to capture its visual appeal or its atmosphere,5399
0,it s always disappointing when a documentary fails to live up to or offer any new insight into its chosen topic,5401
0,rock s stand up magic wanes,5408
1,city by the sea is a gritty police thriller with all the dysfunctional family dynamics one could wish for,5415
0,nothing about the film with the possible exception of elizabeth hurley s breasts is authentic,5423
0,it s a lot to ask people to sit still for two hours and change watching such a character especially when rendered in as flat and impassive a manner as phoenix s,5429
0,we re left with a story that tries to grab us only to keep letting go at all the wrong moments,5431
0,the film has its moments but they are few and far between,5434
0,to me it sounds like a cruel deception carried out by men of marginal intelligence with reactionary ideas about women and a total lack of empathy,5440
0,zigzag might have been richer and more observant if it were less densely plotted,5442
0,how can such a cold movie claim to express warmth and longing,5443
0,wanders all over the map thematically and stylistically and borrows heavily from lynch jeunet and von trier while failing to find a spark of its own,5449
0,overall tomfoolery like this is a matter of taste,5450
0,cold sterile and lacking any color or warmth,5463
0,the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold,5464
0,well in some of those the mother deer even dies,5467
0,choppy overlong documentary about the lifestyle,5468
0,one sloughs one s way through the mire of this alleged psychological thriller in search of purpose or even a plot,5469
0,a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction when really what we demand of the director is to be mesmerised,5470
0,each scene drags underscoring the obvious and sentiment is slathered on top,5475
1,it s the funniest american comedy since graffiti bridge,5479
0,no cute factor here not that i mind ugly the problem is he has no character loveable or otherwise,5486
0,it is bad but certainly not without merit as entertainment,5489
0,for its 100 minutes running time you ll wait in vain for a movie to happen,5490
0,it s a road trip drama with too many wrong turns,5496
0,a low rate annie featuring some kid who ca n t act only echoes of jordan and weirdo actor crispin glover screwing things up old school,5504
0,it s better suited for the history or biography channel but there s no arguing the tone of the movie it leaves a bad taste in your mouth and questions on your mind,5511
0,an entertainment so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots,5512
0,the characters seem one dimensional and the film is superficial and will probably be of interest primarily to its target audience,5517
0,everything even life on an aircraft carrier is sentimentalized,5521
0,this would be james bond for the extreme generation pic is one big dumb action movie,5522
0,when your subject is illusion versus reality should n t the reality seem at least passably real,5524
0,this is rote spookiness with nary an original idea or role or edit or score or anything really in sight and the whole of the proceedings beg the question why,5526
0,too infuriatingly quirky and taken with its own style,5528
0,there s a whole heap of nothing at the core of this slight coming of age coming out tale,5529
1,as much as i laughed throughout the movie i can not mount a cogent defense of the film as entertainment or even performance art although the movie does leave you marveling at these guys superhuman capacity to withstand pain,5530
0,unless you come in to the film with a skateboard under your arm you re going to feel like you were n t invited to the party,5534
0,when the casting call for this movie went out it must have read seeking anyone with acting ambition but no sense of pride or shame,5535
0,just is n t as weird as it ought to be,5536
0,a home alone film that is staged like rosemary s baby but is not as well conceived as either of those films,5537
0,no film could possibly be more contemptuous of the single female population,5539
0,a low budget affair tadpole was shot on digital video and the images often look smeary and blurry to the point of distraction,5541
0,it ends up being neither and fails at both endeavors,5554
0,writer director randall wallace has bitten off more than he or anyone else could chew and his movie veers like a drunken driver through heavy traffic,5560
0,tartakovsky s team has some freakish powers of visual charm but the five writers slip into the modern rut of narrative banality,5565
0,the most horrific movie experience i ve had since ca n t stop the music,5566
0,it may as well be called jar jar binks the movie,5567
0,like a three ring circus there are side stories aplenty none of them memorable,5569
1,despite the surface attractions conrad l hall s cinematography will likely be nominated for an oscar next year there s something impressive and yet lacking about everything,5575
0,the christ allegory does n t work because there is no foundation for it,5578
0,tries too hard to be funny in a way that s too loud too goofy and too short of an attention span,5580
0,i did n t find much fascination in the swinging,5581
1,but that they are doing it is thought provoking,5583
0,after collateral damage you might imagine that most every aggrieved father cliché has been unturned,5585
0,releasing a film with the word dog in its title in january lends itself to easy jokes and insults and snow dogs deserves every single one of them,5588
0,tedious norwegian offering which somehow snagged an oscar nomination,5589
0,bray is completely at sea with nothing but a savage garden music video on his resume he has no clue about making a movie,5591
0,a huge disappointment coming as it does from filmmakers and performers of this calibre,5592
0,seagal is painfully foolish in trying to hold onto what s left of his passe chopsocky glory,5596
0,imagine a film that begins as a seven rip off only to switch to a mix of the shining the thing and any naked teenagers horror flick from the 1980s,5600
0,high crimes is a cinematic misdemeanor a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors morgan freeman and ashley judd,5606
0,a dull somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise,5611
0,deserving of its critical backlash and more,5612
0,the movie spends more time with schneider than with newcomer mcadams even though her performance is more interesting and funnier than his,5615
0,this low rent and even lower wit rip off of the farrelly brothers oeuvre gets way too mushy and in a relatively short amount of time,5616
0,may offend viewers not amused by the sick sense of humor,5618
0,cherish is a dud a romantic comedy that s not the least bit romantic and only mildly funny,5622
0,the exclamation point seems to be the only bit of glee you ll find in this dreary mess,5625
0,solondz may be convinced that he has something significant to say but he is n t talking a talk that appeals to me,5629
0,more tiring than anything,5630
0,is n t it a bit early in his career for director barry sonnenfeld to do a homage to himself,5635
0,overly long and worshipful bio doc,5637
0,feels aimless for much of its running time until late in the film when a tidal wave of plot arrives leaving questions in its wake,5643
0,in my own very humble opinion in praise of love lacks even the most fragmented charms i have found in almost all of his previous works,5644
0,the script is too mainstream and the psychology too textbook to intrigue,5645
0,muddled simplistic and more than a little pretentious,5646
0,an occasionally interesting but mostly repetitive look at a slice of counterculture that might be best forgotten,5651
0,what could have been right at home as a nifty plot line in steven soderbergh s traffic fails to arrive at any satisfying destination,5652
0,the movie is like scorsese s mean streets redone by someone who ignored it in favor of old juvenile delinquent paperbacks with titles like leather warriors and switchblade sexpot,5653
0,snipes is both a snore and utter tripe,5669
0,a sleek advert for youthful anomie that never quite equals the sum of its pretensions,5675
0,apparently romantic comedy with a fresh point of view just does n t figure in the present hollywood program,5677
0,david spade as citizen kane,5682
0,upper west sidey exercise in narcissism and self congratulation disguised as a tribute,5685
0,often lingers just as long on the irrelevant as on the engaging which gradually turns what time is it there,5691
0,into how long is this movie,5692
0,a dull dumb and derivative horror film,5697
0,an awkwardly contrived exercise in magic realism,5698
0,demme gets a lot of flavor and spice into his charade remake but he ca n t disguise that he s spiffing up leftovers that are n t so substantial or fresh,5699
0,the fact that the best part of the movie comes from a 60 second homage to one of demme s good films does n t bode well for the rest of it,5702
0,richard pryor mined his personal horrors and came up with a treasure chest of material but lawrence gives us mostly fool s gold,5703
0,built on the premise that middle class arkansas consists of monster truck loving good ol boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids,5704
1,a sentimental hybrid that could benefit from the spice of specificity,5707
0,give shapiro goldman and bolado credit for good intentions but there s nothing here that they could n t have done in half an hour,5709
0,mctiernan s remake may be lighter on its feet the sober minded original was as graceful as a tap dancing rhino but it is just as boring and as obvious,5713
0,adrift bentley and hudson stare and sniffle respectively as ledger attempts in vain to prove that movie star intensity can overcome bad hair design,5725
0,after an hour and a half of wondering sometimes amusedly sometimes impatiently just what this strenuously unconventional movie is supposed to be you discover that the answer is as conventional as can be,5726
0,linklater fans or pretentious types who want to appear avant garde will suck up to this project,5727
0,it s mildly sentimental unabashedly consumerist studiously inoffensive and completely disposable,5730
0,like its title character esther kahn is unusual but unfortunately also irritating,5731
0,the star who helped give a spark to chasing amy and changing lanes falls flat as thinking man cia agent jack ryan in this summer s new action film the sum of all fears,5732
0,every conceivable mistake a director could make in filming opera has been perpetrated here,5734
0,things really get weird though not particularly scary the movie is all portent and no content,5739
0,the action scenes have all the suspense of a 20 car pileup while the plot holes are big enough for a train car to drive through if kaos had n t blown them all up,5742
0,ultimately the film amounts to being lectured to by tech geeks if you re up for that sort of thing,5745
1,far more enjoyable than its predecessor,5746
1,gayton s script telegraphs every discovery and layers on the gloss of convenience,5747
0,the three leads produce adequate performances but what s missing from this material is any depth of feeling,5750
1,short and sweet but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations,5753
0,just send it to cranky,5757
0,an even more predictable cliche ridden endeavor than its predecessor,5759
0,one well timed explosion in a movie can be a knockout but a hundred of them can be numbing,5764
0,weighted down with slow uninvolving storytelling and flat acting,5766
0,unfortunately we d prefer a simple misfire,5768
0,the secrets of time travel will have been discovered indulged in and rejected as boring before i see this piece of crap again,5772
0,every joke is repeated at least annoying is n t it,5776
0,the lousy lead performances keep the movie from ever reaching the comic heights it obviously desired,5778
0,its and pieces of the hot chick are so hilarious and schneider s performance is so fine it s a real shame that so much of the movie again as in the animal is a slapdash mess,5779
0,the movie resolutely avoids all the comic possibilities of its situation and becomes one more dumb high school comedy about sex gags and prom dates,5781
0,watchable up until the point where the situations and the dialogue spin hopelessly out of control that is to say when carol kane appears on the screen,5791
0,the scriptwriters are no less a menace to society than the film s characters,5792
0,more a gunfest than a rock concert,5794
0,it s a frightful vanity film that no doubt pays off what debt miramax felt they owed to benigni,5795
0,a listless sci fi comedy in which eddie murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect,5799
0,a generic bloodbath that often becomes laughably unbearable when it is n t merely offensive,5800
0,julie davis is the kathie lee gifford of film directors sadly proving once again ego does n t always go hand in hand with talent,5801
0,curiously super troopers suffers because it does n t have enough vices to merit its 103 minute length,5804
0,so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy,5805
0,no one can doubt the filmmakers motives but the guys still feels counterproductive,5811
0,everything that was right about blade is wrong in its sequel,5816
0,anyone who suffers through this film deserves at the very least a big box of consolation candy,5820
0,whenever you think you ve seen the end of the movie we cut to a new scene which also appears to be the end,5839
0,knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up,5847
0,for every articulate player such as skateboarder tony hawk or bmx rider mat hoffman are about a half dozen young turks angling to see how many times they can work the words radical or suck into a sentence,5851
0,it s unfortunate that wallace who wrote gibson s braveheart as well as the recent pearl harbor has such an irrepressible passion for sappy situations and dialogue,5854
1,i liked the movie but i know i would have liked it more if it had just gone that one step further,5855
0,dreary tale of middle class angst,5857
0,an unremittingly ugly movie to look at listen to and think about it is quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film,5861
0,there are cheesy backdrops ridiculous action sequences and many tired jokes about men in heels,5864
0,sweet home alabama certainly wo n t be remembered as one of witherspoon s better films,5869
0,hard as this may be to believe here on earth a surprisingly similar teen drama was a better film,5870
0,the problem is that for the most part the film is deadly dull,5877
1,handled correctly wilde s play is a masterpiece of elegant wit and artifice,5878
0,a bizarre piece of work with premise and dialogue at the level of kids television and plot threads as morose as teen pregnancy rape and suspected murder,5881
1,often likable but just as often it s meandering low on energy and too eager to be quirky at moments when a little old fashioned storytelling would come in handy,5883
0,sunk by way too much indulgence of scene chewing teeth gnashing actorliness,5892
0,the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics,5895
0,the trashy teen sleaze equivalent of showgirls,5898
1,it never quite makes it to the boiling point but manages to sustain a good simmer for most of its running time,5906
0,you ll find yourself wishing that you and they were in another movie,5908
0,problem is we have no idea what in creation is going on,5915
0,a loquacious and dreary piece of business,5917
0,what the audience feels is exhaustion from watching a movie that is dark dark green to be exact sour bloody and mean,5918
0,director hoffman his writer and kline s agent should serve detention,5919
0,i m not sure which is worse the poor acting by the ensemble cast the flat dialogue by vincent r nebrida or the gutless direction by laurice guillen,5923
0,starts as a tart little lemon drop of a movie and ends up as a bitter pill,5932
0,feels like the work of an artist who is simply tired of fighting the same fights of putting the weight of the world on his shoulders of playing with narrative form,5934
0,while you have to admit it s semi amusing to watch robert deniro belt out when you re a jet you re a jet all the way it s equally distasteful to watch him sing the lyrics to tonight,5935
0,the cast portrays their cartoon counterparts well but quite frankly scoob and shag do n t eat enough during the film,5937
0,despite some strong performances never rises above the level of a telanovela,5945
0,unspeakable of course barely begins to describe the plot and its complications,5946
0,if the last man were the last movie left on earth there would be a toss up between presiding over the end of cinema as we know it and another night of delightful hand shadows,5949
0,rarely has a film s title served such dire warning,5959
1,some body is a shaky uncertain film that nevertheless touches a few raw nerves,5971
0,a stale retread of the 53 original,5973
0,it would n t matter so much that this arrogant richard pryor wannabe s routine is offensive puerile and unimaginatively foul mouthed if it was at least funny,5977
0,this little film is so slovenly done so primitive in technique that it ca n t really be called animation,5980
0,makes 98 minutes feel like three hours,5981
0,real life strongman ahola lacks the charisma and ability to carry the film on his admittedly broad shoulders,5984
0,low comedy does n t come much lower,5986
0,it s crap on a leash far too polite to scale the lunatic heights of joe dante s similarly styled gremlins,5988
0,one of the most depressing movie going experiences i can think of is to sit through about 90 minutes of a so called comedy and not laugh once,5989
0,this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream,5990
0,a loud brash and mainly unfunny high school comedy,5991
0,the movie s vision of a white american zealously spreading a puritanical brand of christianity to south seas islanders is one only a true believer could relish,5994
0,maid in manhattan proves that it s easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies,5995
0,the whole thing succeeded only in making me groggy,5997
0,like most of jaglom s films some of it is honestly affecting but more of it seems contrived and secondhand,5998
0,one long numbing action sequence made up mostly of routine stuff yuen has given us before,5999
0,about as exciting to watch as two last place basketball teams playing one another on the final day of the season,6002
1,it s not too fast and not too slow,6005
0,becomes a bit of a mishmash a tearjerker that does n t and a thriller that wo n t,6010
0,grant is n t cary and bullock is n t katherine,6012
0,shyamalan should stop trying to please his mom,6015
0,i m sorry to say that this should seal the deal arnold is not nor will he be back,6017
0,the story of trouble every day is so sketchy it amounts to little more than preliminary notes for a science fiction horror film and the movie s fragmentary narrative style makes piecing the story together frustrating difficult,6018
0,a movie to forget,6019
0,it s hard to believe that something so short could be so flabby,6027
0,do we really need another film that praises female self sacrifice,6028
0,watching junk like this induces a kind of abstract guilt as if you were paying dues for good books unread fine music never heard,6033
0,witless and utterly pointless,6036
0,as a feature length film it wears out its welcome as tryingly as the title character,6038
0,lacks the visual flair and bouncing bravado that characterizes better hip hop clips and is content to recycle images and characters that were already tired 10 years ago,6042
0,dismally dull sci fi comedy,6045
0,essentially fatal attraction remade for viewers who were in diapers when the original was released in 1987,6051
0,a singularly off putting romantic comedy,6055
0,it all comes down to whether you can tolerate leon barlow,6057
0,in the spirit of the season i assign one bright shining star to roberto benigni s pinocchio but i guarantee that no wise men will be following after it,6058
0,after that it becomes long and tedious like a classroom play in a college history course,6064
0,director jay russell weighs down his capricious fairy tale with heavy sentiment and lightweight meaning,6065
0,its screenplay serves as auto critique and its clumsiness as its own most damning censure,6066
0,tries to parody a genre that s already a joke in the united states,6070
0,i ve never seen a remake do anything as stomach turning as the way adam sandler s new movie rapes pillages and incinerates frank capra s classic,6073
0,and people make fun of me for liking showgirls,6074
0,this overlong infomercial due out on video before month s end is tepid and tedious,6090
0,the film has the thrown together feel of a summer camp talent show hastily written underrehearsed arbitrarily plotted and filled with crude humor and vulgar innuendo,6100
0,the movie s messages are quite admirable but the story is just too clichéd and too often strains credulity,6102
0,the script was reportedly rewritten a dozen times either 11 times too many or else too few,6104
0,the film rehashes several old themes and is capped with pointless extremes it s insanely violent and very graphic,6113
0,here the love scenes all end in someone screaming,6115
0,the most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill,6119
0,make chan s action sequences boring,6123
0,you get a sense of good intentions derailed by a failure to seek and strike just the right tone,6124
0,the film s final hour where nearly all the previous unseen material resides is unconvincing soap opera that tornatore was right to cut,6126
0,the movie does such an excellent job of critiquing itself at every faltering half step of its development that criticizing feels more like commiserating,6127
0,the holiday message of the 37 minute santa vs the snowman leaves a lot to be desired,6140
0,memorable for a peculiar malaise that renders its tension flaccid and by extension its surprises limp and its resolutions ritual,6150
0,it appears as if even the filmmakers did n t know what kind of movie they were making,6155
0,the story is predictable the jokes are typical sandler fare and the romance with ryder is puzzling,6164
0,poor ben bratt could n t find stardom if mapquest emailed him point to point driving directions,6166
0,an empty purposeless exercise,6170
0,haneke s script from elfriede jelinek s novel is contrived unmotivated and psychologically unpersuasive with an inconclusive ending,6171
0,a sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama,6172
0,what begins brightly gets bogged down over 140 minutes,6175
1,if you are into splatter movies then you will probably have a reasonably good time with the salton sea,6179
0,a dull simple minded and stereotypical tale of drugs death and mind numbing indifference on the inner city streets,6180
0,the feature length stretch strains the show s concept,6181
0,the densest distillation of roberts movies ever made,6183
0,ultimately the film never recovers from the clumsy cliché of the ugly american abroad and the too frosty exterior ms paltrow employs to authenticate her british persona is another liability,6184
0,tykwer s surface flash is n t just a poor fit with kieslowski s lyrical pessimism it completely contradicts everything kieslowski s work aspired to including the condition of art,6197
0,the movie is without intent,6202
0,while hollywood ending has its share of belly laughs including a knockout of a closing line the movie winds up feeling like a great missed opportunity,6203
0,sandra bullock and hugh grant make a great team but this predictable romantic comedy should get a pink slip,6205
0,you expect more from director michael apted enigma and screenwriter nicholas kazan reversal of fortune than this cliche pileup,6207
0,the first mistake i suspect is casting shatner as a legendary professor and kunis as a brilliant college student where s pauly shore as the rocket scientist,6208
0,the dramatic scenes are frequently unintentionally funny and the action sequences clearly the main event are surprisingly uninvolving,6209
0,he seems to want both but succeeds in making neither,6216
1,zoom,6223
0,a wannabe comedy of manners about a brainy prep school kid with a mrs robinson complex founders on its own preciousness and squanders its beautiful women,6225
0,a depressingly retrograde post feminist romantic comedy that takes an astonishingly condescending attitude toward women,6231
0,broder s screenplay is shallow offensive and redundant with pitifully few real laughs,6235
0,this stuck pig of a movie flails limply between bizarre comedy and pallid horror,6240
0,despite its visual virtuosity naqoyqatsi is banal in its message and the choice of material to convey it,6242
0,no french people were harmed during the making of this movie but they were insulted and the audience was put through torture for an hour and a half,6244
1,though its rather routine script is loaded with familiar situations the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should,6245
0,its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie s presentation which is way too stagy,6249
1,seeing as the film lacks momentum and its position remains mostly undeterminable the director s experiment is a successful one,6250
0,i suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd,6251
0,an unfortunate title for a film that has nothing endearing about it,6252
0,hopelessly inane humorless and under inspired,6257
0,perhaps even the slc high command found writer director mitch davis s wall of kitsch hard going,6265
1,according to wendigo nature loves the members of the upper class almost as much as they love themselves,6266
0,if i could have looked into my future and saw how bad this movie was i would go back and choose to skip it,6269
0,supposedly authentic account of a historical event that s far too tragic to merit such superficial treatment,6270
0,i walked away not really know who they were what they looked like,6278
0,but the movie that does n t really deliver for country music fans or for family audiences,6282
0,the movie is genial but never inspired and little about it will stay with you,6286
0,but its storytelling prowess and special effects are both listless,6287
0,the master of disguise is awful,6293
0,it s pauly shore awful,6294
0,do n t say you were n t warned,6295
1,what frei gives us is a man who uses the damage of war far more often than the warfare itself to create the kind of art shots that fill gallery shows,6298
0,the film is way too full of itself it s stuffy and pretentious in a give me an oscar kind of way,6300
0,you ca n t believe anyone would really buy this stuff,6303
0,the skills of a calculus major at m i t are required to balance all the formulaic equations in the long winded heist comedy who is cletis tout,6305
0,solondz is without doubt an artist of uncompromising vision but that vision is beginning to feel if not morally bankrupt at least terribly monotonous,6310
0,deuces wild treads heavily into romeo and juliet west side story territory where it plainly has no business going,6312
0,theological matters aside the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues,6314
0,this latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an incongruous summer playoff demonstrating yet again that the era of the intelligent well made b movie is long gone,6315
0,when reno lets her radical flag fly taking angry potshots at george w bush henry kissinger larry king et al reno devolves into a laugh free lecture,6322
0,such a premise is ripe for all manner of lunacy but kaufman and gondry rarely seem sure of where it should go,6323
0,while this one gets off with a good natured warning future lizard endeavors will need to adhere more closely to the laws of laughter,6325
0,it s hard to understand why anyone in his right mind would even think to make the attraction a movie,6328
0,the ethos of the chelsea hotel may shape hawke s artistic aspirations but he has n t yet coordinated his own dv poetry with the beat he hears in his soul,6330
0,why sit through a crummy wannabe hip crime comedy that refers incessantly to old movies when you could just rent those movies instead let alone seek out a respectable new one,6331
0,all mood and no movie,6335
0,wait to see it then,6340
0,the film falls short on tension eloquence spiritual challenge things that have made the original new testament stories so compelling for 20 centuries,6349
1,by the end of it all i sort of loved the people onscreen even though i could not stand them,6350
0,at best this is a film for the under 7 crowd,6352
0,but ticket buyers with great expectations will wind up as glum as mr de niro,6359
0,a determined ennui hobbled slog that really does n t have much to say beyond the news flash that loneliness can make people act weird,6360
0,it s a shame that the storyline and its underlying themes finally seem so impersonal or even shallow,6363
0,woody what happened,6364
0,throughout all the tumult a question comes to mind so why is this so boring,6368
0,behan s memoir is great material for a film rowdy brawny and lyrical in the best irish sense but sheridan has settled for a lugubrious romance,6373
0,lazy filmmaking with the director taking a hands off approach when he should have shaped the story to show us why it s compelling,6374
0,if nothing else rollerball 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j,6376
0,the film s trailer also looked like crap so crap is what i was expecting,6379
0,the movie is almost completely lacking in suspense surprise and consistent emotional conviction,6381
0,if it had been only half an hour long or a tv special the humor would have been fast and furious at ninety minutes it drags,6390
0,bean drops the ball too many times hoping the nifty premise will create enough interest to make up for an unfocused screenplay,6391
0,there s not one decent performance from the cast and not one clever line of dialogue,6396
0,no amount of burning blasting stabbing and shooting can hide a weak script,6397
0,nearly all the fundamentals you take for granted in most films are mishandled here,6399
0,ultimately this is a frustrating patchwork an uneasy marriage of louis begley s source novel about schmidt and an old payne screenplay,6401
0,we started to wonder if some unpaid intern had just typed chris rock anthony hopkins and terrorists into some univac like script machine,6403
0,even when crush departs from the 4w formula it feels like a glossy rehash,6404
0,when you find yourself rooting for the monsters in a horror movie you know the picture is in trouble,6407
0,but this new jangle of noise mayhem and stupidity must be a serious contender for the title,6411
0,not once in the rush to save the day did i become very involved in the proceedings to me it was just a matter of eh,6413
0,we assume he had a bad run in the market or a costly divorce because there is no earthly reason other than money why this distinguished actor would stoop so low,6416
0,violent vulgar and forgettably entertaining,6420
0,nothing happens and it happens to flat characters,6421
0,what we get in feardotcom is more like something from a bad clive barker movie,6427
0,if they broke out into elaborate choreography singing and finger snapping it might have held my attention but as it stands i kept looking for the last exit from brooklyn,6429
0,where the film falters is in its tone,6432
0,a zombie movie in every sense of the word mindless lifeless meandering loud painful obnoxious,6437
0,it does n t take a rocket scientist to figure out that this is a mormon family movie and a sappy preachy one at that,6438
1,definitely a crowd pleaser but then so was the roman colosseum,6439
0,certainly not a good movie but it was n t horrible either,6440
0,it appears to have been modeled on the worst revenge of the nerds clichés the filmmakers could dredge up,6443
0,a tired predictable bordering on offensive waste of time money and celluloid,6448
0,this is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors,6451
0,never decides whether it wants to be a black comedy drama melodrama or some combination of the three,6454
0,this thing is virtually unwatchable,6466
0,the self serious equilibrium makes its point too well a movie like life is n t much fun without the highs and lows,6469
0,in terms of execution this movie is careless and unfocused,6472
0,the trouble is its filmmakers run out of clever ideas and visual gags about halfway through,6476
0,this is as lax and limp a comedy as i ve seen in a while a meander through worn out material,6483
